"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_CUST_004","TC_WEB_067","Thông tin cá nhân: Cập nhật Họ tên","5","Functional","2.4 Quản lý thông tin & Lịch sử","Khách đã đăng nhập.","Bước 1. Vào trang ""Thông tin tài khoản"".
Bước 2. Đổi Họ tên cũ thành ""Nguyễn Văn B"".
Bước 3. Nhấn Lưu thay đổi.","Bước 1. Hiện thông tin cũ.
Bước 2. Đã sửa.
Bước 3. Hệ thống báo ""Cập nhật thành công"", tên mới hiển thị trên header.","Medium","","","Antigravity",""
"UC_CUST_004","TC_WEB_068","Thông tin cá nhân: Đổi mật khẩu","5","Functional","2.4 Quản lý thông tin & Lịch sử","Khách đã đăng nhập.","Bước 1. Vào mục ""Đổi mật khẩu"".
Bước 2. Nhập mật khẩu cũ, mật khẩu mới.
Bước 3. Nhấn Xác nhận.","Bước 1. Trang đổi mật khẩu hiện ra.
Bước 2. Đã nhập.
Bước 3. Hệ thống báo đổi mật khẩu thành công.","Medium","","","Antigravity",""
"UC_CUST_004","TC_WEB_069","Đổi mật khẩu: Nhập sai mật khẩu cũ","5","Negative","2.4 Quản lý thông tin & Lịch sử","Khách đang thực hiện đổi mật khẩu.","Bước 1. Nhập mật khẩu cũ không đúng với mật khẩu hiện tại.
Bước 2. Nhấn Xác nhận.","Bước 1. Đã nhập sai.
Bước 2. Hệ thống báo lỗi: ""Mật khẩu cũ không chính xác"".","High","","","Antigravity",""
"UC_CUST_004","TC_WEB_070","Đổi mật khẩu: Mật khẩu mới không khớp","5","Negative","2.4 Quản lý thông tin & Lịch sử","Đang nhập mật khẩu mới.","Bước 1. Ô ""Mật khẩu mới"" nhập: 123456.
Bước 2. Ô ""Xác nhận mật khẩu mới"" nhập: 654321.","Bước 1. Nhập liệu.
Bước 2. Hệ thống báo lỗi: ""Mật khẩu xác nhận không trùng khớp"".","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_071","Mua vé: Kiểm tra liên kết footer Facebook","2","UI/UX","2.1 Mua vé trực tuyến","Cuối trang có icon MXH.","Bước 1. Nhấn vào icon Facebook ở cuối trang.","Bước 1. Trình duyệt mở ra tab mới dẫn đến Fanpage chính thức của Đại Nam.","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_072","Mua vé: Nhấn Logo để về trang chủ","2","UI/UX","2.1 Mua vé trực tuyến","Đang ở bất kỳ bước nào của mua vé.","Bước 1. Nhấn vào Logo Đại Nam ở góc trên bên trái.","Bước 1. Hệ thống quay trở về trang chủ website.","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_073","Mua vé: Kiểm tra ngôn ngữ mặc định","2","UI/UX","2.1 Mua vé trực tuyến","Khách truy cập lần đầu.","Bước 1. Mở trang web.
Bước 2. Quan sát ngôn ngữ.","Bước 1. Mở web.
Bước 2. Hiển thị mặc định là tiếng Việt.","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_074","Mua vé: Chuyển sang tiếng Anh (i18n)","5","Functional","2.1 Mua vé trực tuyến","Website có hỗ trợ đa ngôn ngữ.","Bước 1. Nhấn vào icon cờ Mỹ hoặc chữ ""English"" trên header.","Bước 1. Toàn bộ giao diện mua vé, tên vé, nút nhấn chuyển sang tiếng Anh.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_075","Mua vé: Nhập Email không có dấu @","5","Negative","2.1 Mua vé trực tuyến","Đang nhập thông tin.","Bước 1. Nhập ""testemail.com"".
Bước 2. Nhấn Tiếp tục.","Bước 1. Nhập xong.
Bước 2. Báo lỗi email không hợp lệ.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_076","Mua vé: Kiểm tra tổng số lượng vé trong giỏ hàng","2","UI/UX","2.1 Mua vé trực tuyến","Đã chọn 10 vé các loại.","Bước 1. Quan sát con số nhỏ trên biểu tượng Giỏ hàng.","Bước 1. Hiển thị số 10 trong vòng tròn màu đỏ nổi bật.","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_077","Mua vé: Xóa bớt loại vé khỏi giỏ hàng","5","Functional","2.1 Mua vé trực tuyến","Giỏ hàng có 2 loại vé.","Bước 1. Nhấn vào icon thùng rác hoặc nút ""Xóa"" cạnh loại vé NL.","Bước 1. Loại vé NL biến khỏi giỏ hàng, tổng tiền giảm xuống tương ứng.","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_078","Mua vé: Mở trang web trên nhiều tab trình duyệt","10","Edge Case","2.1 Mua vé trực tuyến","Mở tab 1 chọn vé A, tab 2 chọn vé B.","Bước 1. Nhấn thanh toán ở tab 2.","Bước 1. Hệ thống xử lý giỏ hàng mới nhất (vé B) hoặc báo lỗi đồng bộ phiên làm việc.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_079","Mua vé: Nhấn nút ""Refresh"" khi đang thanh toán","10","Edge Case","2.1 Mua vé trực tuyến","Đang ở cổng VNPay chờ nhập mã OTP.","Bước 1. Nhấn F5 trên trình duyệt.","Bước 1. Tùy thuộc vào cổng thanh toán, có thể bị hủy giao dịch hoặc cho phép nhập lại OTP. Khách cần cẩn thận tránh bị trừ tiền 2 lần.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_080","Mua vé: Kiểm tra trạng thái hết vé (Out of stock)","5","Functional","2.1 Mua vé trực tuyến","Ngày 01/06 đã bán sạch vé tham quan.","Bước 1. Chọn ngày 01/06/2026.
Bước 2. Quan sát thẻ vé.","Bước 1. Chọn ngày xong.
Bước 2. Thẻ vé hiện nhãn ""Hết vé"", nút ""+"" bị disabled không nhấn được.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_081","Tìm phòng: Kiểm tra mặc định số đêm ở","2","UI/UX","2.2 Đặt phòng khách sạn","Mở thanh tìm kiếm phòng.","Bước 1. Quan sát ngày nhận/trả mặc định.","Bước 1. Thường là nhận hôm nay, trả ngày mai (ở 1 đêm).","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_082","Tìm phòng: Nhấn tìm khi chưa chọn ngày","5","Negative","2.2 Đặt phòng khách sạn","Xóa trống các ô ngày.","Bước 1. Nhấn Tìm kiếm.","Bước 1. Hệ thống báo: ""Vui lòng chọn ngày nhận và trả phòng"".","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_083","Đặt phòng: Kiểm tra chính sách trẻ em","2","UI/UX","2.2 Đặt phòng khách sạn","Xem chi tiết phòng Deluxe.","Bước 1. Cuộn xuống phần ""Chính sách khách sạn"".","Bước 1. Hiển thị thông tin trẻ em dưới bao nhiêu tuổi được miễn phí hoặc phụ thu.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_084","Đặt phòng: Thay đổi số lượng khách ở bước thanh toán","5","Functional","2.2 Đặt phòng khách sạn","Đang nhập thông tin.","Bước 1. Quay lại trang tìm kiếm.
Bước 2. Đổi 2 NL thành 4 NL.
Bước 3. Tìm lại và chọn phòng.","Bước 1. Quay lại.
Bước 2. Đổi số lượng.
Bước 3. Hệ thống nạp lại danh sách phòng đủ sức chứa cho 4 người.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_085","Đặt phòng: Đặt nhiều phòng cùng lúc","5","Functional","2.2 Đặt phòng khách sạn","Khách muốn đặt 2 phòng Standard.","Bước 1. Chọn số lượng là 2 ở loại phòng Standard.
Bước 2. Nhấn Đặt ngay.","Bước 1. Đã chọn 2.
Bước 2. Trang thông tin hiện chi tiết giá cho cả 2 phòng, tổng tiền nhân đôi.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_086","Đặt phòng: Kiểm tra thời gian Check-in/Check-out","2","UI/UX","2.2 Đặt phòng khách sạn","Quan sát trang thông tin đặt phòng.","Bước 1. Tìm thông tin giờ giấc.","Bước 1. Ghi rõ: Giờ nhận phòng (14:00), Giờ trả phòng (12:00).","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_087","Đặt phòng: Áp dụng Voucher cho khách sạn","5","Functional","2.2 Đặt phòng khách sạn","Có mã giảm giá phòng.","Bước 1. Nhập mã voucher ở bước thanh toán.","Bước 1. Tiền phòng giảm xuống theo giá trị voucher.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_088","Đặt phòng: Kiểm tra hiển thị tiền tệ (VNĐ)","2","UI/UX","2.2 Đặt phòng khách sạn","Quan sát giá phòng.","Bước 1. Kiểm tra ký hiệu tiền tệ.","Bước 1. Hiển thị đúng ""đ"" hoặc ""VNĐ"", có dấu chấm phân cách hàng nghìn (ví dụ: 1.200.000).","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_089","Đặt phòng: Nhập ký tự đặc biệt vào tên khách","5","Negative","2.2 Đặt phòng khách sạn","Đang nhập thông tin.","Bước 1. Nhập tên: ""Nguyễn @#$%^"".","Bước 1. Hệ thống báo lỗi tên không được chứa ký tự đặc biệt.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_090","Đặt phòng: Kiểm tra nút liên hệ Hotline khi cần","2","UI/UX","2.2 Đặt phòng khách sạn","Hệ thống đang chạy.","Bước 1. Quan sát header/footer.","Bước 1. Số điện thoại Hotline khách sạn hiện rõ để khách gọi nếu gặp sự cố thanh toán.","Low","","","Antigravity",""
"UC_CUST_004","TC_WEB_091","Lịch sử: Lọc đơn hàng theo thời gian","5","Functional","2.4 Quản lý thông tin & Lịch sử","Khách có nhiều đơn hàng cũ.","Bước 1. Chọn lọc đơn hàng trong ""Tháng 5/2026"".","Bước 1. Chỉ hiện các đơn mua/đặt trong tháng 5.","Low","","","Antigravity",""
"UC_CUST_004","TC_WEB_092","Lịch sử: Tìm kiếm đơn hàng theo mã (ID)","5","Functional","2.4 Quản lý thông tin & Lịch sử","Có mã đơn: POS123.","Bước 1. Nhập ""POS123"" vào ô tìm kiếm.","Bước 1. Hệ thống trả về đúng đơn hàng đó.","Medium","","","Antigravity",""
"UC_CUST_004","TC_WEB_093","Lịch sử: Kiểm tra trạng thái ""Đã sử dụng""","5","Functional","2.4 Quản lý thông tin & Lịch sử","Vé đã được soát tại cổng.","Bước 1. Vào lịch sử vé.","Bước 1. Trạng thái vé đổi sang màu xám và hiện chữ ""Đã sử dụng"".","Medium","","","Antigravity",""
"UC_CUST_004","TC_WEB_094","Hủy phòng: Kiểm tra tiền hoàn lại (Refund)","10","Functional","2.4 Quản lý thông tin & Lịch sử","Booking đã hủy thành công.","Bước 1. Quan sát thông tin chi tiết đơn đã hủy.","Bước 1. Hiển thị dòng: ""Số tiền hoàn lại: 500.000 VNĐ (dự kiến sau 3-5 ngày làm việc)"".","High","","","Antigravity",""
"UC_CUST_004","TC_WEB_095","Thông tin cá nhân: Kiểm tra email không cho phép sửa","2","UI/UX","2.4 Quản lý thông tin & Lịch sử","Trang thông tin tài khoản.","Bước 1. Nhấn vào ô Email.","Bước 1. Ô email bị mờ (readonly), không cho phép xóa hay sửa vì là định danh tài khoản.","Medium","","","Antigravity",""
"UC_CUST_004","TC_WEB_096","Thông tin cá nhân: Tải lên ảnh đại diện (Avatar)","5","Functional","2.4 Quản lý thông tin & Lịch sử","Có sẵn file ảnh trên máy.","Bước 1. Nhấn vào biểu tượng camera ở avatar.
Bước 2. Chọn file ảnh .jpg.
Bước 3. Lưu.","Bước 1. Mở cửa sổ chọn file.
Bước 2. Ảnh hiện lên bản xem trước.
Bước 3. Avatar cập nhật ảnh mới thành công.","Low","","","Antigravity",""
"UC_CUST_004","TC_WEB_097","Thông tin cá nhân: Tải lên file không phải ảnh","5","Negative","2.4 Quản lý thông tin & Lịch sử","Cố tình chọn file .docx.","Bước 1. Nhấn đổi avatar.
Bước 2. Chọn file .docx.","Bước 1. Mở file.
Bước 2. Hệ thống báo lỗi: ""Chỉ chấp nhận file ảnh định dạng JPG, PNG"".","Medium","","","Antigravity",""
"UC_CUST_004","TC_WEB_098","Lịch sử: In hóa đơn (E-Invoice)","5","Functional","2.4 Quản lý thông tin & Lịch sử","Đơn hàng đã thanh toán.","Bước 1. Nhấn nút ""Xuất hóa đơn điện tử"".","Bước 1. Tải về file hóa đơn chính thức (theo chuẩn Thuế) nếu khách có nhu cầu.","Low","","","Antigravity",""
"UC_CUST_004","TC_WEB_099","Thông tin cá nhân: Kiểm tra ngày tham gia","2","UI/UX","2.4 Quản lý thông tin & Lịch sử","Trang cá nhân.","Bước 1. Quan sát phần thông tin chung.","Bước 1. Hiển thị dòng: ""Thành viên từ: 08/05/2026"".","Low","","","Antigravity",""
"UC_CUST_004","TC_WEB_100","Bảo mật: Tự động đăng xuất sau khi đổi mật khẩu","5","Functional","2.4 Quản lý thông tin & Lịch sử","Khách vừa đổi mật khẩu thành công.","Bước 1. Hệ thống tự động thực hiện thao tác đăng xuất.","Bước 1. Khách bị đẩy ra màn hình đăng nhập và phải nhập mật khẩu mới để vào lại.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_101","Đặt phòng: Kiểm tra tìm kiếm phòng vào ngày cao điểm (Tết)","10","Functional","2.2 Đặt phòng khách sạn","Dữ liệu có ngày Tết giá tăng 50%.","Bước 1. Chọn ngày nhận phòng là 01/01/2027 (Tết Dương Lịch).
Bước 2. Quan sát giá phòng Deluxe.","Bước 1. Chọn ngày xong.
Bước 2. Giá phòng tự động nhân thêm hệ số ngày lễ, hiển thị đúng mức giá cao điểm.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_102","Đặt phòng: Áp dụng mã giảm giá theo % tiền phòng","5","Functional","2.2 Đặt phòng khách sạn","Mã ""ROOM10"" giảm 10%.","Bước 1. Nhập mã ""ROOM10"" tại bước thanh toán cọc.","Bước 1. Hệ thống báo áp dụng mã thành công, số tiền cần thanh toán giảm 10%.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_103","Đặt phòng: Áp dụng mã giảm giá số tiền cố định","5","Functional","2.2 Đặt phòng khách sạn","Mã ""GIAM50K"" giảm 50.000 VNĐ.","Bước 1. Nhập mã ""GIAM50K"".","Bước 1. Tổng tiền đơn hàng trừ đi đúng 50.000 VNĐ.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_104","Đặt phòng: Hủy phòng khi đã quá hạn hoàn cọc","10","Negative","2.4 Quản lý thông tin & Lịch sử","Booking còn 12 tiếng nữa là nhận phòng (vượt quá 24h quy định).","Bước 1. Nhấn nút Yêu cầu hủy phòng.","Bước 1. Hệ thống hiện thông báo: ""Việc hủy phòng hiện tại sẽ không được hoàn trả tiền cọc. Bạn có muốn tiếp tục?""","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_105","Đặt phòng: Kiểm tra thông tin tiện ích phòng (Wifi/Bình nóng lạnh)","2","UI/UX","2.2 Đặt phòng khách sạn","Xem chi tiết phòng Suite.","Bước 1. Quan sát icon tiện ích.","Bước 1. Hiển thị đúng các icon tiêu chuẩn: Wifi mạnh, Máy lạnh, Bồn tắm, Tivi truyền hình cáp.","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_106","Đặt phòng: Thay đổi số lượng khách nhi đồng (dưới 6 tuổi)","5","Functional","2.2 Đặt phòng khách sạn","Chính sách nhi đồng miễn phí tiền phòng.","Bước 1. Tìm kiếm phòng cho 2 người lớn + 1 trẻ em (4 tuổi).
Bước 2. Quan sát giá tiền phòng.","Bước 1. Chọn số lượng khách.
Bước 2. Giá phòng giữ nguyên như giá 2 người lớn, không tính thêm phụ thu.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_107","Đặt phòng: Thay đổi số lượng khách trẻ em (6-12 tuổi)","5","Functional","2.2 Đặt phòng khách sạn","Chính sách trẻ em phụ thu 200k.","Bước 1. Tìm phòng cho 2 người lớn + 1 trẻ em (8 tuổi).
Bước 2. Quan sát tổng tiền.","Bước 1. Chọn khách.
Bước 2. Tổng tiền tự động cộng thêm 200.000 VNĐ phụ thu trẻ em vào hóa đơn.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_108","Đặt phòng: Kiểm tra bản đồ vị trí khách sạn (Google Maps)","5","UI/UX","2.2 Đặt phòng khách sạn","Hệ thống có nhúng bản đồ.","Bước 1. Vào trang chi tiết khách sạn.
Bước 2. Nhấn vào tab ""Vị trí"".","Bước 1. Hiện tab.
Bước 2. Bản đồ Google Maps hiện ra chỉ đúng vị trí Khu du lịch Đại Nam.","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_109","Đặt phòng: Kiểm tra ảnh slide của phòng","5","UI/UX","2.2 Đặt phòng khách sạn","Phòng có 5 ảnh mô tả.","Bước 1. Nhấn vào các mũi tên trái/phải ở ảnh phòng.","Bước 1. Ảnh chuyển mượt mà, không bị giật hay mất ảnh.","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_110","Đặt phòng: Nhấn Đặt ngay khi phiên làm việc hết hạn","5","Edge Case","2.2 Đặt phòng khách sạn","Khách để trang web quá lâu (trên 30p) rồi mới nhấn Đặt ngay.","Bước 1. Nhấn nút Đặt ngay.","Bước 1. Hệ thống báo: ""Phiên làm việc đã kết thúc, vui lòng tìm kiếm lại"". Chuyển về trang tìm kiếm phòng.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_111","Đặt phòng: Kiểm tra sức chứa tối đa của 1 loại phòng","5","Functional","2.2 Đặt phòng khách sạn","Phòng Standard tối đa 2 người lớn.","Bước 1. Cố gắng đặt 3 người lớn vào 1 phòng Standard.","Bước 1. Hệ thống không cho chọn (vô hiệu hóa nút chọn) hoặc báo lỗi sức chứa.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_112","Đặt phòng: Kiểm tra thông tin xuất hóa đơn đỏ (VAT)","5","Functional","2.2 Đặt phòng khách sạn","Khách có nhu cầu lấy hóa đơn cho công ty.","Bước 1. Tích vào ô ""Tôi muốn xuất hóa đơn VAT"".
Bước 2. Nhập: Tên công ty, MST, Địa chỉ.","Bước 1. Form nhập thông tin VAT hiện ra.
Bước 2. Dữ liệu được lưu kèm đơn đặt phòng.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_113","Đặt phòng: Nhập MST sai định dạng","5","Negative","2.2 Đặt phòng khách sạn","Nhập MST 5 chữ số.","Bước 1. Nhấn Tiếp tục thanh toán.","Bước 1. Hệ thống báo: ""Mã số thuế không hợp lệ"".","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_114","Đặt phòng: Kiểm tra tổng tiền cọc khi áp dụng voucher","5","Functional","2.2 Đặt phòng khách sạn","Tổng 1tr, Voucher giảm 100k, Cọc 50%.","Bước 1. Áp mã voucher.
Bước 2. Chuyển sang thanh toán cọc.","Bước 1. Tổng tiền giảm còn 900k.
Bước 2. Số tiền cọc cần trả là 450k (50% của 900k).","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_115","Đặt phòng: Kiểm tra hiển thị ngày nhận/trả trong email xác nhận","10","Functional","2.2 Đặt phòng khách sạn","Khách đã đặt phòng thành công.","Bước 1. Mở email xác nhận đặt phòng.","Bước 1. Thông tin ngày Check-in/Check-out khớp hoàn toàn với dữ liệu đã đặt trên web.","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_116","Đặt phòng: Hủy thanh toán cọc giữa chừng","10","Negative","2.2 Đặt phòng khách sạn","Đang ở màn hình thanh toán VNPay.","Bước 1. Nhấn nút X để thoát trang thanh toán quay về Web.","Bước 1. Web hiện thông báo: ""Thanh toán cọc chưa hoàn thành. Phòng chưa được giữ chỗ"".","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_117","Đặt phòng: Kiểm tra ghi chú gửi tới nhân viên lễ tân","5","Functional","2.2 Đặt phòng khách sạn","Khách nhập: ""Phòng có trẻ nhỏ, xin thêm 1 nôi"".","Bước 1. Hoàn tất đặt phòng.
Bước 2. Nhân viên lễ tân kiểm tra đơn đặt ở trang Admin.","Bước 1. Đặt thành công.
Bước 2. Nhân viên Admin thấy đúng dòng ghi chú trên để chuẩn bị nôi.","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_118","Tìm phòng: Kiểm tra sắp xếp theo giá (Thấp đến Cao)","5","Functional","2.2 Đặt phòng khách sạn","Danh sách phòng có nhiều mức giá.","Bước 1. Chọn tiêu chí sắp xếp: ""Giá từ thấp đến cao"".","Bước 1. Danh sách phòng hiển thị loại rẻ nhất (Standard) ở trên cùng.","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_119","Tìm phòng: Kiểm tra sắp xếp theo giá (Cao đến Thấp)","5","Functional","2.2 Đặt phòng khách sạn","Danh sách phòng.","Bước 1. Chọn sắp xếp: ""Giá từ cao đến thấp"".","Bước 1. Loại phòng Suite hoặc Deluxe hiện ở đầu danh sách.","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_120","Đặt phòng: Kiểm tra hình thức thanh toán chuyển khoản","10","Functional","2.2 Đặt phòng khách sạn","Khách chọn thanh toán chuyển khoản ngân hàng.","Bước 1. Chọn phương thức ""Chuyển khoản"".
Bước 2. Nhấn xác nhận.","Bước 1. Chế độ được chọn.
Bước 2. Hiển thị thông tin tài khoản ngân hàng của Đại Nam, mã QR chuyển khoản và nội dung chuyển khoản bắt buộc. Đơn hàng ở trạng thái ""Chờ xác nhận"".","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_121","Đặt phòng: Cố tình đặt ngày trả phòng là ngày hiện tại","5","Negative","2.2 Đặt phòng khách sạn","Hôm nay là 15/05.","Bước 1. Chọn ngày nhận 15/05.
Bước 2. Chọn ngày trả 15/05.","Bước 1. Đã chọn.
Bước 2. Hệ thống báo: ""Ngày trả phòng phải sau ngày nhận phòng ít nhất 1 ngày"".","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_122","Đặt phòng: Kiểm tra hiển thị hình ảnh khi mạng yếu","10","Edge Case","2.2 Đặt phòng khách sạn","Tốc độ mạng bị bóp xuống 3G.","Bước 1. Load trang danh sách phòng.","Bước 1. Hiển thị khung hình chữ nhật màu xám (Placeholder) trong khi chờ ảnh tải về, không làm vỡ bố cục trang.","Low","","","Antigravity",""
"UC_CUST_002","TC_WEB_123","Đặt phòng: Kiểm tra thông tin bữa sáng miễn phí","2","UI/UX","2.2 Đặt phòng khách sạn","Loại phòng Deluxe có bao gồm ăn sáng.","Bước 1. Xem mô tả thẻ phòng.","Bước 1. Có biểu tượng cái thìa dĩa và dòng chữ ""Bao gồm bữa sáng miễn phí"".","Medium","","","Antigravity",""
"UC_CUST_002","TC_WEB_124","Đặt phòng: Đặt phòng khi chỉ còn duy nhất 1 phòng trống","10","Edge Case","2.2 Đặt phòng khách sạn","Phòng Suite chỉ còn 1 phòng cuối cùng.","Bước 1. Khách A nhấn Đặt ngay.
Bước 2. Khách B cũng vào xem và thấy còn 1 phòng, nhấn Đặt ngay.","Bước 1. Khách A vào trang nhập thông tin.
Bước 2. Nếu khách A đã giữ chỗ thành công (đang thanh toán), khách B sẽ nhận thông báo ""Phòng này vừa được khách khác đặt. Vui lòng chọn loại phòng khác"".","High","","","Antigravity",""
"UC_CUST_002","TC_WEB_125","Đặt phòng: Kiểm tra chính sách Check-in sớm","2","UI/UX","2.2 Đặt phòng khách sạn","Hệ thống đang chạy.","Bước 1. Cuộn xuống phần Quy định khách sạn.","Bước 1. Hiển thị thông tin về việc nhận phòng sớm (có phụ thu hay không).","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_126","Mua vé: Mua vé vào đúng ngày hiện tại (Vé dùng ngay)","5","Functional","2.1 Mua vé trực tuyến","Khách đang đứng tại cổng Đại Nam.","Bước 1. Chọn ngày tham quan là ngày hôm nay.
Bước 2. Thanh toán.","Bước 1. Đã chọn.
Bước 2. Thanh toán xong, mã QR có hiệu lực ngay lập tức để soát vé.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_127","Mua vé: Kiểm tra nút xóa toàn bộ giỏ hàng","5","Functional","2.1 Mua vé trực tuyến","Giỏ hàng đang có nhiều loại vé.","Bước 1. Nhấn nút ""Xóa tất cả"".","Bước 1. Giỏ hàng quay về trạng thái trống, tổng tiền về 0.","Low","","","Antigravity",""
"UC_CUST_001","TC_WEB_128","Mua vé: Kiểm tra định dạng số tiền trên Mobile","2","UI/UX","2.1 Mua vé trực tuyến","Dùng Mobile màn hình hẹp.","Bước 1. Quan sát tổng tiền 1.000.000đ.","Bước 1. Số tiền hiển thị đủ, không bị cắt bớt hoặc xuống dòng giữa số (ví dụ hiện 1.000... là sai).","Medium","","","Antigravity",""
"UC_CUST_001","TC_WEB_129","Mua vé: Nhấn nút ""Quay lại"" của trình duyệt khi đang thanh toán","10","Edge Case","2.1 Mua vé trực tuyến","Đang ở cổng thanh toán MoMo.","Bước 1. Nhấn nút Back trên trình duyệt Chrome.","Bước 1. Cổng thanh toán báo hủy giao dịch. Quay về web Đại Nam và hiển thị thông báo lỗi thanh toán.","High","","","Antigravity",""
"UC_CUST_001","TC_WEB_130","Mua vé: Kiểm tra nút ""Mua thêm"" từ trang giỏ hàng","5","Functional","2.1 Mua vé trực tuyến","Đang ở màn hình xác nhận đơn hàng.","Bước 1. Nhấn nút ""Mua thêm vé khác"".","Bước 1. Quay lại trang danh sách các loại vé để khách chọn thêm.","Low","","","Antigravity",""
"UC_CUST_003","TC_WEB_131","Đăng ký: Kiểm tra các trường bắt buộc","2","UI/UX","2.3 Đăng nhập & Đăng ký","Trang đăng ký tài khoản.","Bước 1. Quan sát các ô nhập.","Bước 1. Có Họ tên, SĐT (*), Mật khẩu (*), Nhập lại mật khẩu (*).","High","","","Antigravity",""
"UC_CUST_003","TC_WEB_132","Đăng ký: Nhập số điện thoại đã tồn tại","5","Negative","2.3 Đăng nhập & Đăng ký","SĐT 0988777666 đã có tài khoản.","Bước 1. Nhập SĐT 0988777666 và các thông tin khác.
Bước 2. Nhấn Đăng ký.","Bước 1. Nhập liệu xong.
Bước 2. Hệ thống báo: ""Số điện thoại này đã được đăng ký, vui lòng sử dụng số khác hoặc đăng nhập"".","High","","","Antigravity",""
"UC_CUST_003","TC_WEB_133","Đăng ký: Kiểm tra độ mạnh mật khẩu","5","Negative","2.3 Đăng nhập & Đăng ký","Đang đăng ký.","Bước 1. Nhập mật khẩu ""123"".","Bước 1. Hệ thống báo: ""Mật khẩu quá ngắn (phải từ 6 ký tự)"".","Medium","","","Antigravity",""
"UC_CUST_003","TC_WEB_134","Đăng ký: Nhập mật khẩu không khớp","5","Negative","2.3 Đăng nhập & Đăng ký","Đang đăng ký.","Bước 1. Nhập mật khẩu: 111111.
Bước 2. Nhập lại mật khẩu: 222222.","Bước 1. Nhập.
Bước 2. Báo lỗi: ""Mật khẩu xác nhận không trùng khớp"".","Medium","","","Antigravity",""
"UC_CUST_003","TC_WEB_135","Đăng ký thành công: Chuyển hướng về trang chủ","5","Functional","2.3 Đăng nhập & Đăng ký","Thông tin đăng ký hợp lệ.","Bước 1. Nhấn Đăng ký.","Bước 1. Hệ thống báo đăng ký thành công, tự động đăng nhập và đưa về trang chủ.","High","","","Antigravity",""
"UC_CUST_003","TC_WEB_136","Đăng nhập: Nhập sai số điện thoại","5","Negative","2.3 Đăng nhập & Đăng ký","SĐT chưa đăng ký.","Bước 1. Nhập SĐT lạ và MK đúng.
Bước 2. Nhấn Đăng nhập.","Bước 1. Nhập.
Bước 2. Báo lỗi: ""Tài khoản hoặc mật khẩu không chính xác"".","High","","","Antigravity",""
"UC_CUST_003","TC_WEB_137","Đăng nhập: Nhập sai mật khẩu","5","Negative","2.3 Đăng nhập & Đăng ký","SĐT đúng.","Bước 1. Nhập MK sai.
Bước 2. Nhấn Đăng nhập.","Bước 1. Nhập.
Bước 2. Báo lỗi: ""Tài khoản hoặc mật khẩu không chính xác"".","High","","","Antigravity",""
