"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_MSTAFF_002","TC_MSTAFF_060","Soát vé: Nút Đăng xuất","5","Functional","1.1 Xác thực","Đang ở màn hình Soát vé.","Bước 1. Nhấn nút Đăng xuất.","Bước 1. Thoát về màn hình Đăng nhập thành công.","High","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_061","KDS: Kiểm tra hiển thị món ăn có ghi chú (Note)","5","Functional","1.3 Màn hình bếp KDS","Khách yêu cầu ""Bún riêu không hành"".","Bước 1. Nhân viên bếp quan sát thẻ món ăn.","Bước 1. Dòng chữ ""Ghi chú: Không hành"" hiển thị nổi bật (màu đỏ hoặc in đậm) để bếp không làm sai.","High","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_062","KDS: Kiểm tra in phiếu bếp (Order slip)","5","Functional","1.3 Màn hình bếp KDS","Bếp có máy in cầm tay bluetooth.","Bước 1. Nhấn nút ""In phiếu"".","Bước 1. Máy in ra phiếu nhỏ chứa thông tin món, số bàn và giờ gọi món.","Medium","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_063","KDS: Kiểm tra chuyển trạng thái ""Đang làm"" cho toàn bộ đơn hàng","5","Functional","1.3 Màn hình bếp KDS","Đơn hàng có 5 món.","Bước 1. Nhấn nút ""Nhận tất cả"".","Bước 1. Toàn bộ 5 món trong đơn chuyển sang màu cam (Đang làm).","Low","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_064","KDS: Kiểm tra cảnh báo đơn hàng bị treo lâu (SLA)","10","UI/UX","1.3 Màn hình bếp KDS","Đơn hàng đã gọi được 20 phút mà chưa xong.","Bước 1. Quan sát thẻ đơn hàng.","Bước 1. Thẻ đơn hàng nhấp nháy đỏ để cảnh báo bếp cần ưu tiên làm gấp.","High","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_065","KDS: Kiểm tra nạp lại danh sách (Refresh)","2","Functional","1.3 Màn hình bếp KDS","Hệ thống đang chạy.","Bước 1. Vuốt màn hình từ trên xuống.","Bước 1. Danh sách món mới được cập nhật từ server ngay lập tức.","Low","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_066","Soát vé: Kiểm tra quét vé đã hết hạn sử dụng","10","Negative","1.2 Soát vé cổng","Vé có hạn dùng đến 10/05, hôm nay 12/05.","Bước 1. Đưa mã QR vào camera.","Bước 1. Máy báo đỏ: ""Vé đã hết hạn tham quan vào ngày 10/05"".","High","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_067","Soát vé: Kiểm tra quét vé đã được sử dụng trước đó","10","Negative","1.2 Soát vé cổng","Vé đã quét lúc 8h sáng, giờ quét lại lúc 10h.","Bước 1. Đưa mã QR vào camera.","Bước 1. Máy báo đỏ: ""Vé này đã được soát vào lúc 08:00:15 hôm nay"".","High","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_068","Soát vé: Kiểm tra quét vé không tồn tại (Mã giả)","5","Negative","1.2 Soát vé cổng","Dùng mã QR bất kỳ không do Đại Nam phát hành.","Bước 1. Đưa vào camera quét.","Bước 1. Máy báo: ""Mã vé không hợp lệ hoặc không tồn tại trên hệ thống"".","High","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_069","Soát vé: Kiểm tra xem lịch sử quét vé trong phiên làm việc","5","Functional","1.2 Soát vé cổng","Nhân viên vừa quét xong 50 khách.","Bước 1. Nhấn vào icon Đồng hồ (Lịch sử).","Bước 1. Hiện danh sách 50 mã vé vừa quét thành công kèm thời gian chi tiết.","Medium","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_070","Soát vé: Kiểm tra bật đèn Flash khi quét trong hầm tối","5","Functional","1.2 Soát vé cổng","Khách soát vé ở khu vực hang động/hầm tối.","Bước 1. Nhấn vào biểu tượng Tia sét (Flash) trên màn hình camera.","Bước 1. Đèn flash điện thoại bật sáng giúp camera nhận diện mã QR dễ dàng hơn.","Low","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_071","Soát vé: Kiểm tra chuyển đổi giữa camera trước và sau","2","UI/UX","1.2 Soát vé cổng","Điện thoại có 2 camera.","Bước 1. Nhấn nút chuyển đổi camera.","Bước 1. Luồng video chuyển sang camera trước (selfie) và ngược lại.","Low","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_072","Soát vé: Kiểm tra quét mã vạch (Barcode) thay vì QR Code","5","Functional","1.2 Soát vé cổng","Vé đời cũ có mã vạch dài.","Bước 1. Đưa mã vạch vào khung quét.","Bước 1. Hệ thống vẫn nhận diện được dãy số và trả về kết quả soát vé đúng.","Medium","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_073","Soát vé: Kiểm tra quét vé khi không có mạng (Offline mode)","15","Edge Case","1.2 Soát vé cổng","Wifi cổng soát vé bị hỏng.","Bước 1. Tắt mạng điện thoại.
Bước 2. Thực hiện quét 1 vé hợp lệ (đã được lưu cache trước đó).","Bước 1. App hiện icon ""Offline"".
Bước 2. Máy báo: ""Đã ghi nhận soát vé (Ngoại tuyến). Dữ liệu sẽ đồng bộ khi có mạng"".","High","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_074","Soát vé: Kiểm tra đồng bộ dữ liệu sau khi có mạng lại","10","Functional","1.2 Soát vé cổng","Máy vừa quét 10 vé ở chế độ offline.","Bước 1. Bật lại wifi.","Bước 1. Hệ thống tự động đẩy 10 bản ghi soát vé lên server và báo ""Đã đồng bộ thành công"".","High","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_075","Soát vé: Kiểm tra quét vé đoàn (1 mã cho nhiều người)","5","Functional","1.2 Soát vé cổng","Mã QR đại diện cho 10 người.","Bước 1. Quét mã.","Bước 1. Hiển thị thông tin: ""Vé đoàn - 10 người"". Nhân viên nhấn xác nhận để trừ dần số người vào cổng.","High","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_076","Soát vé: Kiểm tra lỗi khi quét mã QR bị mờ/rách","5","Negative","1.2 Soát vé cổng","Khách đưa vé giấy bị ướt, mờ mã.","Bước 1. Cố gắng quét mã mờ.","Bước 1. Nếu camera không đọc được sau 5 giây, hiện thông báo gợi ý nhân viên: ""Mã quá mờ, vui lòng nhập mã bằng tay"".","Medium","","","Antigravity",""
"UC_MSTAFF_002","TC_MSTAFF_077","Soát vé: Nhập mã vé bằng tay (Manual Input)","5","Functional","1.2 Soát vé cổng","Mã QR không quét được.","Bước 1. Nhấn nút ""Nhập mã"".
Bước 2. Gõ dãy số dưới mã QR (ví dụ DN123456).
Bước 3. Nhấn Xác nhận.","Bước 1. Hiện ô nhập.
Bước 2. Nhập xong.
Bước 3. Soát vé thành công như khi quét bằng camera.","Medium","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_078","Tài khoản: Kiểm tra thay đổi mật khẩu","5","Functional","1.1 Xác thực","Nhân viên muốn bảo mật tài khoản.","Bước 1. Nhập MK cũ, MK mới, Nhập lại MK mới.
Bước 2. Nhấn Cập nhật.","Bước 1. Nhập liệu.
Bước 2. Hệ thống báo đổi mật khẩu thành công.","High","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_079","Tài khoản: Kiểm tra đăng xuất","5","Functional","1.1 Xác thực","Hết ca làm việc.","Bước 1. Nhấn nút Đăng xuất.","Bước 1. Hệ thống thoát tài khoản, xóa cache phiên làm việc và quay về màn hình Login.","High","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_080","Tài khoản: Kiểm tra thay đổi ảnh đại diện (Avatar)","5","Functional","1.1 Xác thực","Nhân viên muốn đổi ảnh cá nhân.","Bước 1. Nhấn vào Avatar.
Bước 2. Chọn ảnh từ thư viện điện thoại.
Bước 3. Lưu.","Bước 1. Mở thư viện.
Bước 2. Chọn xong ảnh.
Bước 3. Avatar mới hiển thị trên góc app.","Low","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_081","Cài đặt: Kiểm tra chế độ tối (Dark Mode)","2","UI/UX","1.3 Màn hình bếp KDS","Làm việc ban đêm.","Bước 1. Vào cài đặt, bật ""Giao diện tối"".","Bước 1. Toàn bộ nền app chuyển sang màu đen/xám đậm, chữ chuyển trắng giúp dịu mắt.","Low","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_082","Cài đặt: Kiểm tra thay đổi ngôn ngữ (Việt/Anh)","5","Functional","1.1 Xác thực","Hệ thống hỗ trợ nhân viên nước ngoài.","Bước 1. Chuyển ngôn ngữ sang Tiếng Anh.","Bước 1. Các menu và thông báo lỗi chuyển sang Tiếng Anh hoàn toàn.","Medium","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_083","KDS: Kiểm tra thông báo món mới bằng âm thanh","5","Functional","1.3 Màn hình bếp KDS","Có đơn hàng mới từ POS gửi xuống.","Bước 1. Đợi đơn hàng mới.","Bước 1. App phát ra tiếng ""Ping"" hoặc rung máy để bếp chú ý.","Medium","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_084","KDS: Kiểm tra lọc món theo khu vực (Bếp nóng/Bếp lạnh)","5","Functional","1.3 Màn hình bếp KDS","Nhân viên thuộc tổ Bếp Lạnh.","Bước 1. Chọn lọc: ""Bếp Lạnh"".","Bước 1. Danh sách chỉ hiện các món như salad, gỏi, đồ uống...","Medium","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_085","KDS: Kiểm tra tính năng gộp món (Summary view)","5","Functional","1.3 Màn hình bếp KDS","Có 10 bàn cùng gọi ""Cơm chiên Đại Nam"".","Bước 1. Chuyển sang chế độ ""Tổng hợp món"".","Bước 1. Hiển thị dòng: ""Cơm chiên Đại Nam: x10 suất"" để bếp làm 1 lần cho nhanh.","High","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_086","KDS: Kiểm tra đánh dấu món bị hết (Sold out)","10","Functional","1.3 Màn hình bếp KDS","Món ""Cá lóc nướng"" vừa hết nguyên liệu.","Bước 1. Nhấn giữ vào tên món.
Bước 2. Chọn ""Báo hết món"".","Bước 1. Hiện popup xác nhận.
Bước 2. Món này sẽ bị khóa trên hệ thống POS/Web, khách không đặt được nữa.","High","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_087","Hệ thống: Kiểm tra tự động cập nhật phiên bản (Auto update)","10","Edge Case","1.1 Xác thực","Có phiên bản app mới 1.1.","Bước 1. Mở app khi có mạng.","Bước 1. App hiện thông báo: ""Có phiên bản mới, vui lòng cập nhật để tiếp tục sử dụng"".","Medium","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_088","Hệ thống: Kiểm tra tiêu hao pin khi quét liên tục","15","Performance","1.2 Soát vé cổng","Soát vé 2 tiếng không nghỉ.","Bước 1. Theo dõi dung lượng pin.","Bước 1. App không được làm máy quá nóng hoặc sụt pin quá nhanh (trên 20%/giờ).","Low","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_089","Soát vé: Kiểm tra hiển thị thông tin khách hàng khi quét thành công","2","UI/UX","1.2 Soát vé cổng","Quét vé thành công.","Bước 1. Quan sát màn hình kết quả.","Bước 1. Hiển thị: ""Chào mừng ông Nguyễn Văn A!"" kèm hạng thành viên để nhân viên chào hỏi.","Low","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_090","Soát vé: Kiểm tra quét vé cho các khu vực riêng lẻ (Biển/Vườn thú)","5","Functional","1.2 Soát vé cổng","Khách chỉ mua vé Vườn thú.","Bước 1. Đưa mã vào camera quét tại cổng Vườn thú.","Bước 1. Máy báo xanh: ""Hợp lệ. Chào mừng quý khách"".","High","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_091","Soát vé: Kiểm tra lỗi quét vé Vườn thú tại cổng Biển nhân tạo","5","Negative","1.2 Soát vé cổng","Khách cầm vé Vườn thú đi nhầm sang cổng Biển.","Bước 1. Quét mã.","Bước 1. Máy báo đỏ: ""Vé này không có quyền truy cập khu vực Biển Nhân Tạo"".","High","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_092","Soát vé: Kiểm tra âm thanh phản hồi (Beep)","2","UI/UX","1.2 Soát vé cổng","Quét thành công.","Bước 1. Lắng nghe tiếng máy.","Bước 1. Máy phát tiếng ""Tít"" vui tai khi thành công và tiếng ""Bíp bíp"" trầm khi lỗi.","Low","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_093","Hệ thống: Kiểm tra xử lý khi bộ nhớ đệm (Cache) đầy","10","Edge Case","1.2 Soát vé cổng","Máy quét 10.000 vé offline.","Bước 1. Tiếp tục quét.","Bước 1. App tự động xóa các bản ghi cũ nhất đã đồng bộ để giải phóng bộ nhớ, không làm treo app.","Medium","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_094","Hệ thống: Kiểm tra quyền truy cập Camera","5","Negative","1.2 Soát vé cổng","Lần đầu mở app, từ chối cấp quyền camera.","Bước 1. Nhấn ""Từ chối"".
Bước 2. Vào chức năng Soát vé.","Bước 1. Ghi nhận lựa chọn.
Bước 2. App báo: ""Vui lòng cấp quyền Camera trong cài đặt để sử dụng chức năng này"".","High","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_095","Soát vé: Kiểm tra hiển thị thông báo ""Mã QR quá nhỏ""","2","UI/UX","1.2 Soát vé cổng","Khách để điện thoại quá xa.","Bước 1. Đưa mã QR cách máy 1 mét.","Bước 1. App hiện dòng chữ: ""Vui lòng đưa vé lại gần hơn"".","Low","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_096","Soát vé: Kiểm tra tự động lấy nét (Autofocus)","2","UI/UX","1.2 Soát vé cổng","Mã QR hơi mờ do rung tay.","Bước 1. Đưa mã vào khung hình.","Bước 1. Ống kính tự động lấy nét trong 1 giây để đọc mã.","Low","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_097","Hệ thống: Kiểm tra khi nhận cuộc gọi lúc đang soát vé","10","Edge Case","1.2 Soát vé cổng","Đang mở camera quét, có cuộc gọi đến.","Bước 1. Trả lời cuộc gọi.
Bước 2. Kết thúc cuộc gọi và quay lại app.","Bước 1. App tạm dừng luồng camera.
Bước 2. App tự động nạp lại camera và tiếp tục quét bình thường, không bị văng.","Medium","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_098","Soát vé: Kiểm tra hiển thị số lượng khách đã soát trong ngày","2","UI/UX","1.2 Soát vé cổng","Trang chủ của nhân viên.","Bước 1. Quan sát con số thống kê.","Bước 1. Hiển thị: ""Hôm nay bạn đã soát: 152 khách"".","Low","","","Antigravity",""
"UC_MSTAFF_001","TC_MSTAFF_099","Tài khoản: Kiểm tra hiển thị thông tin ca làm việc","2","UI/UX","1.1 Xác thực","Nhân viên đang trong ca sáng.","Bước 1. Xem mục thông tin cá nhân.","Bước 1. Ghi rõ: ""Ca làm việc: 07:00 - 15:00"".","Low","","","Antigravity",""
"UC_MSTAFF_003","TC_MSTAFF_100","Cài đặt: Kiểm tra chỉnh cỡ chữ (Font size) cho nhân viên lớn tuổi","5","UI/UX","1.3 Màn hình bếp KDS","Nhân viên mắt kém.","Bước 1. Chọn cỡ chữ ""Lớn"".","Bước 1. Toàn bộ chữ trong app to lên rõ rệt, dễ đọc hơn.","Low","","","Antigravity",""
