"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_CB_003","TC_CB_034","Tìm kiếm không phân biệt chữ hoa chữ thường","5","Functional","1.3 Kho Sản Phẩm","Kho SP có sản phẩm mang tên 'Nước Suối'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhập vào ô Tìm sản phẩm từ khóa: 'nước suối'.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Lưới Kho tự động lọc realtime, vẫn hiển thị đúng sản phẩm 'Nước Suối'.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_003","TC_CB_035","Xóa từ khóa tìm kiếm hiển thị lại toàn bộ kho","5","Functional","1.3 Kho Sản Phẩm","Lưới Kho đang bị lọc chỉ còn 1 sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút xóa trên ô tìm kiếm hoặc dùng phím Backspace xóa sạch chữ.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Lưới Kho tự động tải lại, hiển thị toàn bộ danh sách sản phẩm ban đầu.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_003","TC_CB_036","Chặn chỉnh sửa dữ liệu trực tiếp trên lưới Kho","5","Negative","1.3 Kho Sản Phẩm","Trong hệ thống có sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp đúp chuột vào ô Tên Sản Phẩm trên lưới Kho.
Bước 5. Thử gõ phím từ bàn phím.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Con trỏ chuột không xuất hiện.
Bước 5. Lưới ở chế độ Read-only, hệ thống chặn việc sửa thông tin SP từ màn hình này.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_003","TC_CB_037","Lưới Kho định dạng đúng tiền tệ cho Giá Bán","5","UI/UX","1.3 Kho Sản Phẩm","Kho SP có sản phẩm giá 100000.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Quan sát cột Giá Bán trên lưới Kho.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Dữ liệu hiển thị dạng '100,000' (có phân cách hàng nghìn).","Low","","","Bùi Trí Nguyên",""
"UC_CB_003","TC_CB_038","Nút Thêm vào Rổ di chuyển SP sang rổ combo","5","Functional","1.3 Kho Sản Phẩm","Đang thêm mới combo, rổ trống. Kho SP có 'Bia 333'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột chọn dòng 'Bia 333' trên lưới Kho.
Bước 5. Nhấn nút 'Thêm vào Rổ'.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận chọn dòng.
Bước 5. Sản phẩm 'Bia 333' xuất hiện trên lưới Rổ combo bên phải với Số lượng = 1.","High","","","Bùi Trí Nguyên",""
"UC_CB_003","TC_CB_039","Nhấn đúp chuột di chuyển SP sang rổ combo","5","Functional","1.3 Kho Sản Phẩm","Đang thêm mới combo, rổ trống. Kho SP có 'Vé VIP'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp đúp chuột vào dòng 'Vé VIP' trên lưới Kho.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Sản phẩm 'Vé VIP' tự động nhảy sang lưới Rổ combo bên phải với Số lượng = 1.","High","","","Bùi Trí Nguyên",""
"UC_CB_003","TC_CB_040","Thêm cùng 1 SP nhiều lần tự động cộng dồn số lượng","5","Functional","1.3 Kho Sản Phẩm","Đang thêm mới combo. Kho SP có 'Nước Suối'.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn đúp chuột vào 'Nước Suối' lần 1.
Bước 5. Nhấn đúp chuột vào 'Nước Suối' lần 2.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. 'Nước Suối' xuất hiện trong rổ (SL=1).
Bước 5. Lưới Rổ combo không tạo dòng mới, tự động cập nhật Số lượng 'Nước Suối' thành 2.","High","","","Bùi Trí Nguyên",""
"UC_CB_003","TC_CB_041","Bấm Thêm vào Rổ khi lưới Kho trống không có lỗi","5","Edge Case","1.3 Kho Sản Phẩm","Lưới Kho đang bị lọc rỗng.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút 'Thêm vào Rổ'.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống bỏ qua thao tác, không văng lỗi ngoại lệ.","Low","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_042","Lưới Rổ Combo hiển thị đúng 6 cột tiêu chuẩn","5","UI/UX","1.4 Rổ Combo","Đã thêm ít nhất 1 sản phẩm vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Quan sát các cột của lưới Rổ Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Lưới hiển thị 6 cột: Tên SP, SL, Đơn giá, Thành tiền, Phân bổ (%), nút Xóa.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_043","Khóa trường Tên SP trên rổ combo","5","Negative","1.4 Rổ Combo","Đã thêm sản phẩm vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp đúp vào ô Tên SP trên lưới Rổ Combo.
Bước 5. Thử gõ phím.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống không hiện con trỏ.
Bước 5. Hệ thống chặn chỉnh sửa trường Tên SP (Read-only).","Medium","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_044","Khóa trường Đơn giá trên rổ combo","5","Negative","1.4 Rổ Combo","Đã thêm sản phẩm vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp đúp vào ô Đơn giá trên lưới Rổ Combo.
Bước 5. Thử gõ phím.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống không hiện con trỏ.
Bước 5. Hệ thống chặn chỉnh sửa trường Đơn giá (giá trị lấy gốc từ kho SP).","Medium","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_045","Thành tiền tự động tính bằng Đơn giá nhân Số lượng","5","Functional","1.4 Rổ Combo","Đã thêm sản phẩm giá 50000 vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô SL của sản phẩm đó.
Bước 5. Sửa Số lượng thành 3.
Bước 6. Nhấn Enter hoặc click ra ngoài.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Ghi nhận số lượng.
Bước 6. Hệ thống tự động tính Thành tiền là 150000 (50000 x 3).","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_046","Cột Phân bổ (%) hiển thị định dạng N2","5","UI/UX","1.4 Rổ Combo","Đã thêm sản phẩm vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô Phân bổ (%).
Bước 5. Nhập giá trị: 33.333.
Bước 6. Nhấn Enter.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Ghi nhận số.
Bước 6. Hệ thống tự động format hiển thị thành '33.33'.","Low","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_047","Chặn nhập dấu trừ vào Số lượng trên Rổ Combo","5","Negative","1.4 Rổ Combo","Đã thêm sản phẩm vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô SL.
Bước 5. Gõ ký tự '-' (dấu trừ) từ bàn phím.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Hệ thống chặn không cho nhập dấu trừ, số lượng không thể trở thành số âm.","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_048","Chặn nhập dấu trừ vào Phân bổ (%) trên Rổ Combo","5","Negative","1.4 Rổ Combo","Đã thêm sản phẩm vào rổ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào ô Phân bổ (%).
Bước 5. Gõ ký tự '-' (dấu trừ) từ bàn phím.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Mở ô nhập liệu.
Bước 5. Hệ thống chặn không cho nhập dấu trừ, tỷ lệ không thể trở thành số âm.","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_049","Xóa sản phẩm khỏi Rổ combo bằng nút thùng rác","5","Functional","1.4 Rổ Combo","Rổ combo đang có 2 sản phẩm A và B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Xóa (hình thùng rác) ở cuối dòng sản phẩm A trên Rổ Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống xóa sản phẩm A khỏi lưới Rổ Combo. Sản phẩm B vẫn giữ nguyên.","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_050","Xóa sản phẩm khỏi rổ tự động cập nhật Tổng giá gốc","5","Functional","1.4 Rổ Combo","Rổ đang có 2 sản phẩm giá 50k và 100k.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Quan sát dòng 'Giá gốc: 150,000₫' ở footer.
Bước 5. Nhấn nút Xóa dòng sản phẩm 50k.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận tổng cũ.
Bước 5. Hệ thống tự động tính lại, nhãn cập nhật thành 'Giá gốc: 100,000₫' ngay lập tức.","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_051","Thanh phân bổ (Bar Chart) vẽ màu riêng biệt cho từng SP","5","UI/UX","1.4 Rổ Combo","Rổ combo có 2 sản phẩm A và B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Thêm 5 sản phẩm khác nhau vào rổ.
Bước 5. Nhấn nút Chia đều (mỗi SP nhận 20%).
Bước 6. Quan sát Thanh phân bổ bên dưới lưới.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. 5 SP vào rổ.
Bước 5. Phân bổ chia đều 20%.
Bước 6. Thanh phân bổ hiển thị đúng 5 đoạn màu sắc khác biệt nhau cho 5 sản phẩm","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_052","Label Tổng phân bổ báo lỗi đỏ khi vượt quá 100%","5","UI/UX","1.4 Rổ Combo","Rổ combo có 2 sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhập Phân bổ (%) cho SP thứ nhất là 60.
Bước 5. Nhập Phân bổ (%) cho SP thứ hai là 50.
Bước 6. Quan sát dòng chữ 'Phân bổ' ở góc phải dưới.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận 60%.
Bước 5. Ghi nhận 50%.
Bước 6. Hệ thống hiển thị 'Phân bổ: 110.00% / 100%' với chữ màu đỏ.","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_053","Label Tổng phân bổ màu vàng khi chưa đủ 100%","5","UI/UX","1.4 Rổ Combo","Rổ combo có 2 sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhập Phân bổ (%) cho SP thứ nhất là 50.
Bước 5. Nhập Phân bổ (%) cho SP thứ hai là 40.
Bước 6. Quan sát dòng chữ 'Phân bổ' ở góc phải dưới.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Ghi nhận 50%.
Bước 5. Ghi nhận 40%.
Bước 6. Hệ thống hiển thị 'Phân bổ: 90.00% / 100%' với chữ màu vàng đậm.","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_054","Label Text (Chữ) Tổng phân bổ màu xanh lá khi đạt đúng 100%","5","UI/UX","1.4 Rổ Combo","Rổ combo có 2 sản phẩm.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Chia đều.
Bước 5. Quan sát dòng chữ 'Phân bổ' ở góc phải dưới.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hai sản phẩm tự động nhận 50%.
Bước 5. Dòng chữ hiển thị 'Phân bổ: 100.00% / 100%' với chữ màu xanh lá.","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_055","Nhấn Chia đều chia tỷ lệ cho 3 sản phẩm","5","Functional","1.4 Rổ Combo","Rổ combo có 3 sản phẩm (A, B, C).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Chia đều ở footer rổ combo.
Bước 5. Quan sát cột Phân bổ (%) của 3 sản phẩm.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Hệ thống thực hiện chia tỷ lệ.
Bước 5. SP A là 33.33%, SP B là 33.33%, SP C là 33.34% (tự gánh số dư để tổng tròn 100%).","High","","","Bùi Trí Nguyên",""
"UC_CB_004","TC_CB_056","Xóa sản phẩm làm thay đổi biểu đồ Bar Chart","5","Functional","1.4 Rổ Combo","Rổ combo có 2 sản phẩm A (70%) và B (30%).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Xóa tại dòng sản phẩm B.
Bước 5. Quan sát thanh biểu đồ Bar Chart.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Sản phẩm B biến mất.
Bước 5. Thanh biểu đồ tự động thụt lại, chỉ còn duy nhất 1 đoạn màu của sản phẩm A chiếm 70% chiều dài thanh.","Medium","","","Bùi Trí Nguyên",""
"UC_CB_005","TC_CB_057","Lưu combo thành công (Trạng thái Bản nháp)","5","Functional","1.5 Lưu Combo","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Thêm Combo.
Bước 5. Nhập Tên Combo: 'Combo Test'.
Bước 6. Nhập Giá Combo: 100000.
Bước 7. Thêm 1 sản phẩm vào rổ và nhập phân bổ 50%.
Bước 8. Chọn trạng thái là Bản nháp.
Bước 9. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Xóa trắng form.
Bước 5. Ghi nhận tên.
Bước 6. Ghi nhận giá.
Bước 7. Rổ combo có 1 SP.
Bước 8. Ghi nhận trạng thái.
Bước 9. Hệ thống lưu thành công, thông báo 'Lưu thành công', combo xuất hiện trên lưới.","High","","","Bùi Trí Nguyên",""
"UC_CB_005","TC_CB_058","Tự động ép về Bản nháp khi muốn Hoạt động nhưng phân bổ chưa đủ 100%","5","Functional","1.5 Lưu Combo","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Thêm Combo.
Bước 5. Nhập Tên Combo: 'Combo B'.
Bước 6. Nhập Giá Combo: 100000.
Bước 7. Thêm 1 SP vào rổ và nhập phân bổ 90%.
Bước 8. Chọn trạng thái là Hoạt động.
Bước 9. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form trống.
Bước 5. Ghi nhận tên.
Bước 6. Ghi nhận giá.
Bước 7. Phân bổ là 90%.
Bước 8. Trạng thái Hoạt động.
Bước 9. Hệ thống tự động chuyển trạng thái về Bản nháp, lưu combo và hiển thị cảnh báo: 'Tổng tỷ lệ phân bổ chưa đạt 100%, combo tự chuyển về trạng thái Bản nháp'.","High","","","Bùi Trí Nguyên",""
"UC_CB_005","TC_CB_059","Tự động ép về Bản nháp khi muốn Hoạt động nhưng phân bổ vượt quá 100%","5","Functional","1.5 Lưu Combo","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Thêm Combo.
Bước 5. Nhập Tên Combo: 'Combo C'.
Bước 6. Nhập Giá Combo: 100000.
Bước 7. Thêm 1 SP vào rổ và nhập phân bổ 110%.
Bước 8. Chọn trạng thái là Hoạt động.
Bước 9. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form trống.
Bước 5. Ghi nhận tên.
Bước 6. Ghi nhận giá.
Bước 7. Phân bổ là 110%.
Bước 8. Trạng thái Hoạt động.
Bước 9. Hệ thống tự động chuyển trạng thái về Bản nháp, lưu combo và hiển thị cảnh báo: 'Tổng tỷ lệ phân bổ chưa đạt 100%, combo tự chuyển về trạng thái Bản nháp'.","High","","","Bùi Trí Nguyên",""
"UC_CB_005","TC_CB_060","Lưu combo thành công (Trạng thái Hoạt động)","5","Functional","1.5 Lưu Combo","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Thêm Combo.
Bước 5. Nhập Tên Combo: 'Combo Mùa Hè'.
Bước 6. Nhập Giá Combo: 200000.
Bước 7. Thêm 1 SP vào rổ và nhấn nút Chia đều (phân bổ đạt 100%).
Bước 8. Chọn trạng thái là Hoạt động.
Bước 9. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form trống.
Bước 5. Ghi nhận tên.
Bước 6. Ghi nhận giá.
Bước 7. Phân bổ là 100%.
Bước 8. Trạng thái Hoạt động.
Bước 9. Hệ thống lưu thành công, giữ nguyên trạng thái Hoạt động, hiển thị 'Lưu thành công'.","High","","","Bùi Trí Nguyên",""
"UC_CB_005","TC_CB_061","Chỉnh sửa combo - Xóa bớt SP trong rổ và lưu thành công","5","Functional","1.5 Lưu Combo","Combo 'Test 1' đang có 2 sản phẩm (mỗi cái 50%).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấp chuột vào combo 'Test 1' trên lưới.
Bước 5. Nhấn nút Xóa tại 1 sản phẩm trong Rổ.
Bước 6. Sửa tỷ lệ phân bổ của sản phẩm còn lại thành 100%.
Bước 7. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Thông tin nạp sang form.
Bước 5. Rổ chỉ còn 1 sản phẩm.
Bước 6. Phân bổ đạt 100%.
Bước 7. Hệ thống lưu thành công, ghi đè rổ cũ bằng rổ mới.","High","","","Bùi Trí Nguyên",""
"UC_CB_005","TC_CB_062","Lưu combo khi Rổ combo trống hoàn toàn","5","Functional","1.5 Lưu Combo","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Thêm Combo.
Bước 5. Nhập Tên Combo: 'Combo Rỗng'.
Bước 6. Nhập Giá Combo: 150000.
Bước 7. Không thêm bất kỳ sản phẩm nào vào rổ.
Bước 8. Chọn trạng thái là Bản nháp.
Bước 9. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form trống.
Bước 5. Ghi nhận tên.
Bước 6. Ghi nhận giá.
Bước 7. Rổ rỗng.
Bước 8. Trạng thái Bản nháp.
Bước 9. Hệ thống lưu combo thành công với rổ trống.","High","","","Bùi Trí Nguyên",""
"UC_CB_005","TC_CB_063","Không thể lưu Rổ trống nếu chọn trạng thái Hoạt động","5","Functional","1.5 Lưu Combo","Hệ thống đang chạy bình thường.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Combo sản phẩm.
Bước 4. Nhấn nút Thêm Combo.
Bước 5. Nhập Tên Combo: 'Combo Rỗng 2'.
Bước 6. Nhập Giá Combo: 150000.
Bước 7. Không thêm bất kỳ sản phẩm nào vào rổ.
Bước 8. Chọn trạng thái là Hoạt động.
Bước 9. Nhấn nút Lưu Combo.","Bước 1. Phần mềm khởi động, hiển thị màn hình đăng nhập.
Bước 2. Đăng nhập thành công, chuyển sang màn hình chính.
Bước 3. Màn hình danh sách Combo mở ra.
Bước 4. Form trống.
Bước 5. Ghi nhận tên.
Bước 6. Ghi nhận giá.
Bước 7. Rổ rỗng.
Bước 8. Trạng thái Hoạt động.
Bước 9. Hệ thống ép về Bản nháp, hiển thị cảnh báo: 'Tổng tỷ lệ phân bổ chưa đạt 100%, combo tự chuyển về trạng thái Bản nháp'.","High","","","Bùi Trí Nguyên",""
