"REQ ID","TC ID","Title","Est. (phút)","Test Type","Area","Precondition","Procedure / Steps","Expected Results","Priority","Result","Change TC","Author","Remark"
"UC_SP_001","TC_SP_063","Lọc kết hợp nút bộ lọc nhanh và ô tìm kiếm","5","Functional","1.1 Danh sách SP","Hệ thống có Đồ uống tên Coca và Đồ ăn tên Bánh mì.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn nút Đồ uống trên bộ lọc.
Bước 5. Nhập vào ô tìm kiếm: Bánh.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Lưới lọc chỉ hiện Đồ uống.
Bước 5. Lưới trống vì không có Đồ uống nào tên Bánh.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_064","Sắp xếp dữ liệu theo cột Mã SP","5","UI/UX","1.1 Danh sách SP","Đã vào màn hình danh sách SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấp chuột vào tiêu đề cột Mã SP trên lưới.
Bước 5. Nhấp chuột lần nữa vào tiêu đề cột Mã SP.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Lưới sắp xếp thứ tự tăng dần theo Mã SP, có biểu tượng mũi tên lên ở tiêu đề.
Bước 5. Lưới sắp xếp thứ tự giảm dần, biểu tượng mũi tên quay xuống.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_065","Tìm kiếm với ký tự đặc biệt","5","Functional","1.1 Danh sách SP","Hệ thống có SP tên Bánh mì (cay).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhập vào ô Tìm kiếm: (cay).","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Lưới lọc chính xác dòng Bánh mì (cay) không bị lỗi crash hệ thống.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_066","Chuyển dòng chưa lưu khi chỉ thay đổi checkbox","5","Functional","1.1 Danh sách SP","Hệ thống có SP VE_001 và VE_002.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấp chọn VE_001.
Bước 5. Tích vào checkbox Áp dụng toàn bộ POS.
Bước 6. Nhấp sang dòng VE_002.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Panel chi tiết nạp thông tin VE_001.
Bước 5. Trạng thái checkbox thay đổi.
Bước 6. Hộp thoại cảnh báo Dữ liệu chưa được lưu xuất hiện, đảm bảo bắt được event Dirty tracking từ checkbox.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_067","Đóng form khi có dữ liệu chưa lưu","5","Functional","1.1 Danh sách SP","Đang sửa dở dang VE_001.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấp chọn VE_001, sửa Tên SP.
Bước 5. Nhấn nút X ở góc phải trên cùng để đóng tab Hàng hóa và Dịch vụ.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Tên SP thay đổi.
Bước 5. Hộp thoại cảnh báo Dữ liệu chưa được lưu xuất hiện trước khi đóng tab.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_068","Biên độ dài: Tên SP dài đúng 150 ký tự","5","Functional","1.2 Tab thông tin chung","Đang Thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Nhập Mã SP hợp lệ.
Bước 6. Nhập vào ô Tên SP đúng 150 ký tự chữ A.
Bước 7. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Điền mã SP thành công.
Bước 6. Cho phép nhập đủ 150 ký tự.
Bước 7. Hệ thống lưu thành công, không báo lỗi quá độ dài.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_069","Biên độ dài: Tên SP dài hơn 150 ký tự bị chặn nhập","5","UI/UX","1.2 Tab thông tin chung","Đang Thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Cố gắng dán một chuỗi 151 ký tự chữ A vào ô Tên SP.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. TextBox tự động cắt bỏ ký tự thứ 151, chỉ giữ lại đúng 150 ký tự.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_070","Chọn nhiều Điểm bán bằng dropdown check","5","UI/UX","1.2 Tab thông tin chung","Đang Thêm mới SP, có nhiều điểm bán trong hệ thống.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Bỏ tích ô Áp dụng toàn bộ POS.
Bước 6. Mở dropdown Điểm bán và tích chọn 2 điểm bán khác nhau.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Ô Điểm bán mở khóa.
Bước 6. Giao diện dropdown cho phép tích chọn nhiều mục (checkbox). Sau khi đóng dropdown, hiển thị chuỗi tên các điểm bán nối nhau bằng dấu phẩy.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_071","Lưu dữ liệu bằng phím tắt Ctrl+S","5","Functional","1.2 Tab thông tin chung","Đang Thêm mới SP hợp lệ.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Điền đầy đủ thông tin hợp lệ.
Bước 6. Nhấn tổ hợp phím Ctrl+S trên bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Điền thành công.
Bước 6. Hệ thống thực hiện lệnh Lưu, hiển thị thông báo Lưu thành công và cập nhật lên lưới.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_072","Hủy dữ liệu bằng phím tắt Esc","5","Functional","1.2 Tab thông tin chung","Đang Thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Điền Tên SP: Bánh quy.
Bước 6. Nhấn phím Esc trên bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Ô Tên SP nhận giá trị.
Bước 6. Hệ thống thực hiện lệnh Hủy, xóa trắng toàn bộ panel chi tiết.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_073","Hủy chọn ảnh đại diện","5","Functional","1.2 Tab thông tin chung","Đang Thêm mới SP.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, chọn Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Thêm mới.
Bước 5. Nhấn vào ô Ảnh đại diện để mở hộp thoại chọn file.
Bước 6. Trong hộp thoại Windows, nhấn Cancel (Hủy).","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Mở panel Thêm mới.
Bước 5. Hộp thoại chọn file mở ra.
Bước 6. Hộp thoại đóng lại, ô Ảnh đại diện vẫn trống không có lỗi phát sinh.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_074","Ngăn chặn gõ chữ vào ô Giá bán","5","Negative","1.3 Tab bảng giá","Đang ở Tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, sang Tab Bảng giá.
Bước 4. Nhấn Thêm dòng, chọn ô Giá bán.
Bước 5. Gõ các chữ cái 'abc' vào bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Bảng giá.
Bước 4. Ô Giá bán được focus.
Bước 5. TextBox tự động chặn các ký tự chữ cái, chỉ nhận số và phím xóa.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_075","Cảnh báo khi xóa dòng cuối cùng của bảng giá","5","Negative","1.3 Tab bảng giá","Đang sửa SP chỉ có 1 dòng bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP.
Bước 4. Sang Tab Bảng giá, nhấn icon Xóa ở dòng bảng giá duy nhất.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Bảng giá.
Bước 4. Lưới bảng giá trống.
Bước 5. Hệ thống hiện hộp thoại cảnh báo: Sản phẩm chưa có bảng giá sẽ tự động chuyển trạng thái về Tạm ngưng.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_076","Báo lỗi 2 dòng quy đổi cùng ĐVT đích","5","Negative","1.4 Tab quy đổi ĐVT","Đang ở Tab Quy đổi ĐVT.","Bước 1. M mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP có ĐVT gốc là Lon.
Bước 4. Sang Tab Quy đổi ĐVT, nhấn Thêm dòng 1, chọn ĐVT đích là Thùng.
Bước 5. Nhấn Thêm dòng 2, cũng chọn ĐVT đích là Thùng.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Quy đổi ĐVT.
Bước 4. Dòng 1 hợp lệ.
Bước 5. Dòng 2 chọn trùng ĐVT.
Bước 6. Hệ thống từ chối lưu, hiển thị thông báo: Không được phép có hai đơn vị tính quy đổi giống nhau.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_077","Báo lỗi ĐVT quy đổi đích trùng với ĐVT gốc","5","Negative","1.4 Tab quy đổi ĐVT","Đang ở Tab Quy đổi ĐVT.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP có ĐVT gốc là Lon.
Bước 4. Sang Tab Quy đổi ĐVT, nhấn Thêm dòng.
Bước 5. Chọn ĐVT đích là Lon.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Quy đổi ĐVT.
Bước 4. Lưới thêm dòng.
Bước 5. Chọn trùng ĐVT gốc.
Bước 6. Hệ thống từ chối lưu, hiển thị thông báo: Đơn vị quy đổi không được trùng với đơn vị gốc.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_078","Xóa dòng quy đổi hợp lệ","5","Functional","1.4 Tab quy đổi ĐVT","SP đang có 1 dòng quy đổi ĐVT.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP, sang tab Quy đổi ĐVT.
Bước 4. Nhấn icon Xóa (thùng rác) tại dòng quy đổi.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Quy đổi ĐVT.
Bước 4. Dòng quy đổi biến mất khỏi lưới.
Bước 5. Hệ thống lưu thành công.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_079","Nhập số lượt truy cập bằng 0 cho Vé","5","Negative","1.5 Tab cấu hình vé","Đang ở Tab Cấu hình vé.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới Vé vào khu.
Bước 4. Chuyển sang Tab Cấu hình vé, tích Kích hoạt.
Bước 5. Thêm dòng, chọn Khu vực, nhập Số lượt là 0.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Cấu hình vé.
Bước 4. Lưới cấu hình hiện ra.
Bước 5. Nhập số lượt bằng 0.
Bước 6. Hệ thống từ chối lưu, thông báo: Số lượt truy cập phải lớn hơn 0.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_080","Bỏ check Kích hoạt quyền tự động xóa lưới","5","Functional","1.5 Tab cấu hình vé","Đang có 1 dòng quyền truy cập trong lưới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới Vé vào khu.
Bước 4. Tab Cấu hình vé, tích Kích hoạt và thêm 1 dòng Khu vực.
Bước 5. Bỏ tích ô Kích hoạt quyền truy cập.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Cấu hình vé.
Bước 4. Lưới có dữ liệu.
Bước 5. Lưới bị ẩn đi. Dữ liệu trong lưới tự động bị xóa để đảm bảo an toàn nếu lưu.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_081","Thêm nguyên liệu trùng trong BOM","5","Functional","1.6 Tab F&B","Đang ở Tab Cấu hình F&B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới Đồ ăn, sang tab F&B.
Bước 4. Thêm dòng 1: Đường, Số lượng 1.
Bước 5. Thêm dòng 2: Đường, Số lượng 2.
Bước 6. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Cấu hình F&B.
Bước 4. Thêm thành công.
Bước 5. Thêm thành công.
Bước 6. Hệ thống từ chối lưu, thông báo: Nguyên liệu trong công thức bị trùng lặp. Vui lòng gộp chung số lượng.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_082","Nhập định mức BOM bằng 0","5","Negative","1.6 Tab F&B","Đang ở Tab Cấu hình F&B.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Danh mục, Thêm mới Đồ ăn, sang tab F&B.
Bước 4. Thêm dòng: Sữa, nhập Số lượng tiêu hao là 0.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở Tab Cấu hình F&B.
Bước 4. Lưới hiển thị số lượng 0.
Bước 5. Hệ thống từ chối lưu, thông báo: Định mức nguyên liệu phải lớn hơn 0.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_083","Hủy bỏ thao tác xóa sản phẩm","5","Functional","1.7 Xóa SP","Hệ thống có SP_TEST.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn Xóa dòng SP_TEST.
Bước 5. Tại hộp thoại xác nhận xóa, nhấn nút Không.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở danh sách SP.
Bước 4. Hộp thoại xác nhận hiện ra.
Bước 5. Hộp thoại đóng lại, lưới không bị tải lại, sản phẩm SP_TEST vẫn còn nguyên.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_084","Giá trị ô Giá bán được tự động định dạng hàng nghìn","5","UI/UX","1.3 Tab bảng giá","Đang ở Tab Bảng giá.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP.
Bước 4. Sang tab Bảng giá, thêm dòng.
Bước 5. Nhập vào ô Giá bán con số 1500000 rồi click chuột ra ngoài.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Dòng được thêm.
Bước 5. Giá trị tự động format thành 1,500,000 để dễ đọc.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_085","Hiển thị tooltip cảnh báo khi di chuột vào nút Lưu bị vô hiệu hóa","5","UI/UX","1.2 Tab thông tin chung","Đang ở Thêm mới, cố tình thiếu dữ liệu.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP.
Bước 4. Để trống ô Mã SP.
Bước 5. Di chuột lên nút Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Hệ thống hiện icon chấm than đỏ cạnh ô Mã SP.
Bước 5. Tooltip hiển thị: Vui lòng điền đủ thông tin bắt buộc.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_086","Lọc nhóm sản phẩm cha mẹ, tự động chọn con","5","Functional","1.1 Danh sách SP","Hệ thống có nhóm Loại SP cha con (Vd: Vé -> Vé trò chơi).","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Trong dropdown lọc nâng cao, chọn nhóm cha Vé.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Lưới hiển thị tất cả SP thuộc nhóm Vé và các nhóm con (Vé vào khu, Vé trò chơi).","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_087","Tab tự động focus vào textbox Mã SP khi Thêm mới","5","UI/UX","1.2 Tab thông tin chung","Đang ở màn hình danh sách.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Nhấn nút Thêm mới.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Panel thêm mới mở ra, con trỏ chuột tự động nhấp nháy tại ô Mã SP sẵn sàng nhập liệu.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_088","Chọn Loại SP bằng phím mũi tên","5","UI/UX","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP.
Bước 4. Nhấn phím Tab để focus vào dropdown Loại SP.
Bước 5. Nhấn mũi tên Xuống trên bàn phím.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Dropdown được focus.
Bước 5. Giá trị dropdown tự động chuyển sang mục tiếp theo, tiền tố Mã SP cũng cập nhật theo.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_089","Nhập giá trị phần thập phân cho hệ số quy đổi","5","Functional","1.4 Tab quy đổi ĐVT","Đang ở Tab Quy đổi ĐVT.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP.
Bước 4. Sang Tab Quy đổi ĐVT, Thêm dòng.
Bước 5. Nhập hệ số là 1.5 rồi nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel chi tiết SP.
Bước 4. Lưới thêm dòng.
Bước 5. Hệ thống lưu thành công hệ số quy đổi thập phân.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_090","Xác minh độ dài tìm kiếm ký tự tối đa","5","Functional","1.1 Danh sách SP","Màn hình danh sách SP đang mở.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé.
Bước 4. Dán một chuỗi 500 ký tự vào ô Tìm kiếm.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. TextBox tìm kiếm tự động giới hạn ở 200 ký tự (theo chuẩn chung), lưới hiển thị kết quả rỗng, không crash.","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_091","Từ chối lưu khi tên sản phẩm toàn khoảng trắng","5","Negative","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP.
Bước 4. Nhập vào ô Tên SP toàn khoảng trắng (space).
Bước 5. Điền đầy đủ các ô khác và nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Ô Tên SP nhận khoảng trắng.
Bước 5. Hệ thống trim khoảng trắng, nhận diện tên rỗng và từ chối lưu, báo lỗi: Bắt buộc nhập tên sản phẩm.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_092","Upload ảnh có dung lượng lớn quá mức cho phép","5","Negative","1.2 Tab thông tin chung","Đang ở Thêm mới, có sẵn file ảnh JPG dung lượng 10MB.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP.
Bước 4. Nhấn ô Ảnh đại diện.
Bước 5. Chọn file ảnh JPG dung lượng 10MB.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Hộp thoại chọn file mở.
Bước 5. Hệ thống từ chối tải ảnh, hiển thị thông báo: Dung lượng ảnh vượt quá giới hạn cho phép (tối đa 5MB).","Medium","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_093","Định dạng đuôi ảnh viết hoa (.PNG) vẫn hợp lệ","5","Functional","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP.
Bước 4. Nhấn ô Ảnh đại diện.
Bước 5. Chọn một file ảnh có tên FILE.PNG (đuôi viết hoa).","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Hộp thoại chọn file mở.
Bước 5. Hệ thống chấp nhận ảnh bình thường, hiển thị ảnh lên giao diện.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_094","Hiển thị tooltip tên ảnh khi hover","5","UI/UX","1.2 Tab thông tin chung","Đang xem sản phẩm có ảnh.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, chọn SP có ảnh.
Bước 4. Di chuột lên ảnh đại diện.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở màn hình danh sách SP.
Bước 4. Hệ thống có thể hiển thị tooltip Tên file ảnh gốc (hoặc thông tin kích thước) để dễ nhận biết.","Low","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_095","Chặn nhập chữ vào Thuế VAT","5","Negative","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP.
Bước 4. Gõ chữ 'abc' vào ô Thuế VAT (%).","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. TextBox VAT chỉ cho phép nhập số (0-100), không nhận chữ cái.","High","","","Bùi Trí Nguyên",""
"UC_SP_001","TC_SP_096","Báo lỗi khi nhập VAT nhỏ hơn 0","5","Negative","1.2 Tab thông tin chung","Đang ở Thêm mới.","Bước 1. Mở phần mềm Đại Nam POS.
Bước 2. Đăng nhập tài khoản Quản lý (admin).
Bước 3. Vào Hệ thống Danh Mục, Sản phẩm, Dịch vụ & Vé, Thêm mới SP.
Bước 4. Cố gắng nhập số âm (-5) vào VAT.
Bước 5. Nhấn Lưu.","Bước 1. Màn hình đăng nhập xuất hiện.
Bước 2. Vào màn hình chính.
Bước 3. Mở panel Thêm mới.
Bước 4. Số âm được gõ (nếu UI cho phép) hoặc bị chặn.
Bước 5. Nếu gửi xuống, hệ thống báo: Thuế VAT phải từ 0 đến 100.","High","","","Bùi Trí Nguyên",""
