TC ID,Title,Est. (mins),Test Type,Area,Procedure / Steps,Expected Results,Priority,RESULT
GATE_038,Quét vé hợp lệ — bộ đếm Hợp lệ tăng đúng,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét 5 vé hợp lệ liên tiếp (tạo 5 vé test đều thuộc Khu A còn lượt).
6. Quan sát bộ đếm.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. Quét 5 vé xong.
6. Bộ đếm: Hợp lệ = 5, Từ chối = 0, Tổng = 5.",High,PENDING
GATE_039,Quét vé thất bại — bộ đếm Từ chối tăng đúng,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét 3 vé thất bại: 1 sai khu, 1 hết lượt, 1 không tồn tại.
6. Quan sát bộ đếm.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. 3 lần quét thất bại.
6. Bộ đếm: Hợp lệ = 0, Từ chối = 3, Tổng = 3.",High,PENDING
GATE_040,Quét hỗn hợp hợp lệ + thất bại — bộ đếm chính xác,5,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét 10 vé: 7 hợp lệ + 3 thất bại (sai khu/hết lượt/không tồn tại).
6. Quan sát bộ đếm.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. Quét 10 vé.
6. Bộ đếm: Hợp lệ = 7, Từ chối = 3, Tổng = 10.",High,PENDING
GATE_041,Quét vé khi chưa chọn khu vực — xử lý mặc định,2,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. KHÔNG đổi dropdown khu vực (giữ mặc định).
5. Quét mã vé hợp lệ thuộc khu mặc định.
6. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Khu vực mặc định đã chọn sẵn (khu đầu tiên trong danh sách).
5. Quét vé.
6. Hệ thống xử lý theo khu mặc định. Nếu vé đúng khu → MỜI VÀO.",Medium,PENDING
GATE_042,Thẻ thông tin vé hiện đầy đủ khi quét hợp lệ,3,UI,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét mã vé hợp lệ.
6. Quan sát thẻ thông tin vé bên phải màn hình.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. MỜI VÀO.
6. Thẻ thông tin hiện: Tên dịch vụ (VD: Vé Cổng Thiên Đường), Mã vé, Khu vực, Lượt còn lại (đã trừ 1).",High,PENDING
GATE_043,Thẻ thông tin vé hiện khi quét thất bại (SAI KHU),3,UI,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A.
5. Quét vé thuộc Khu B.
6. Quan sát thẻ thông tin.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Khu A.
5. SAI KHU VỰC.
6. Thẻ thông tin vẫn hiện: Tên dịch vụ, Mã vé, Khu vực (Khu B), và ghi chú ""Vé không thuộc trạm: Khu A"".",Medium,PENDING
GATE_044,Quét booking đoàn — hiện tên đoàn + quota,3,UI,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn khu vực, Cổng chung.
5. Quét mã booking đoàn hợp lệ.
6. Quan sát thẻ thông tin và lịch sử.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Cổng chung.
5. MỜI VÀO.
6. Thẻ hiện: ""🏷️ ĐOÀN: [Tên đoàn]"", quota (VD: 31/50). Lịch sử hiện: ""✅ ĐOÀN 31/50"" (không phải mã vé cá nhân).",High,PENDING
GATE_045,Quét booking đoàn liên tiếp — quota tăng dần,5,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn khu vực, Cổng chung.
5. Chuẩn bị booking 50 người, đã vào 30.
6. Quét mã booking 5 lần liên tiếp.
7. Quan sát quota mỗi lần.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Cổng chung.
5. Đoàn 50 người, đã 30.
6. Quét 5 lần.
7. Quota tăng: 31/50, 32/50, 33/50, 34/50, 35/50. Mỗi lần hiện MỜI VÀO.",High,PENDING
GATE_046,Quét booking đoàn đến đúng người cuối cùng — quota full,5,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chuẩn bị booking 3 người, đã vào 2.
5. Quét lần 1: quota 3/3.
6. Quét lần 2: vượt quota.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Đoàn 3 người, đã 2.
5. Lần 1: ✅ MỜI VÀO, quota 3/3 (vừa đủ).
6. Lần 2: 🚫 HẾT LƯỢT ĐOÀN. Quota vẫn 3/3, không tăng thêm.",Critical,PENDING
GATE_047,Quét vé khác khu rồi quét đúng khu — bộ đếm chính xác,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét vé sai khu (thuộc Khu B) → SAI KHU VỰC.
6. Quét vé đúng khu (thuộc Khu A) → MỜI VÀO.
7. Quan sát bộ đếm.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Khu A.
5. Từ chối = 1.
6. Hợp lệ = 1.
7. Bộ đếm: Hợp lệ = 1, Từ chối = 1, Tổng = 2.",Medium,PENDING
GATE_048,Quét cùng mã liên tiếp nhanh — hệ thống không bị lỗi hoặc trùng xử lý,5,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Chuẩn bị vé có 10 lượt.
6. Dùng đầu đọc barcode quét mã này liên tiếp 3 lần rất nhanh (< 1 giây).
7. Quan sát kết quả và lượt.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. Vé có 10 lượt.
6. Quét nhanh 3 lần.
7. Hệ thống xử lý đúng 3 lần (không trùng, không bỏ sót). Lượt còn = 7. Hợp lệ = 3. Không crash, không treo.",High,PENDING
GATE_049,Quét mã vé có ký tự đặc biệt — không crash,2,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Gõ ký tự đặc biệt vào ô mã vé (VD: ""!@#$%^&*()""), nhấn Enter.
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Gõ ký tự đặc biệt.
5. Panel: ❓ KHÔNG TÌM THẤY. Không crash, không lỗi SQL, không exception. Hệ thống xử lý an toàn.",Medium,PENDING
GATE_050,Quét mã vé rất dài (> 100 ký tự) — không crash,2,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Gõ chuỗi rất dài (hơn 100 ký tự ngẫu nhiên), nhấn Enter.
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Gõ chuỗi dài.
5. KHÔNG TÌM THẤY. Không crash, không overflow, không lỗi.",Low,PENDING
GATE_051,Quét mã SQL injection an toàn,3,Security,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Gõ ""'; DROP TABLE VeDienTu;--"" vào ô mã, nhấn Enter.
5. Quan sát phản hồi.
6. Quét mã vé bình thường sau đó để đảm bảo hệ thống vẫn hoạt động.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Gõ mã SQL injection.
5. KHÔNG TÌM THẤY. Hệ thống KHÔNG thực thi câu SQL. Bảng VeDienTu vẫn còn.
6. Quét bình thường hoạt động tốt. DỮ LIỆU KHÔNG BỊ MẤT.",Critical,PENDING
GATE_052,Quét vé nhiều lượt — thẻ thông tin cập nhật lượt giảm dần,5,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Chuẩn bị vé VE-MULTI có 5 lượt.
6. Quét 5 lần liên tiếp, ghi nhận lượt mỗi lần.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. 5 lượt.
6. Lần 1: Lượt còn 4. Lần 2: 3. Lần 3: 2. Lần 4: 1. Lần 5: 0 (MỜI VÀO lần cuối).",High,PENDING
GATE_053,Quét vé lần thứ 6 khi đã hết 5 lượt — TỪ CHỐI,3,Logic,Kiểm soát vé,"1. Tiếp tục từ GATE_052.
2. Quét ""VE-MULTI"" lần thứ 6.
3. Quan sát kết quả.","1. Vé đã hết lượt (= 0).
2. Quét lần 6.
3. 🚫 TỪ CHỐI — hết lượt. Lượt vẫn = 0.",Critical,PENDING
GATE_054,Quét vé từ 2 khu khác nhau liên tiếp — lịch sử ghi đúng,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, quét 1 vé hợp lệ thuộc Khu A.
5. Đổi sang Khu B, quét 1 vé hợp lệ thuộc Khu B.
6. Quan sát lịch sử quét.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Quét Khu A: MỜI VÀO. Lịch sử 1 dòng.
5. Đổi Khu B + quét: MỜI VÀO. Lịch sử 2 dòng.
6. Lịch sử có 2 dòng ✅ đúng thời gian và mã vé.",Medium,PENDING
GATE_055,Camera beep khi nhận diện QR thành công,3,UI,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Bật camera, chọn Khu A, Cổng chung.
5. Đưa vé có QR trước camera.
6. Lắng nghe âm thanh.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Camera bật.
5. Camera nhận diện QR.
6. Có tiếng beep ngắn khi nhận diện thành công. Không có beep khi chưa nhận được mã.",Medium,PENDING
GATE_056,Không có quyền truy cập — màn hình bị khóa,2,Security,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản nhân viên KHÔNG có quyền kiểm soát vé (VD: ""thukho01"" / ""123456"").
3. Nhấn menu ""Kiểm soát vé"".
4. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Menu ""Kiểm soát vé"" bị ẩn hoặc bị khóa (disabled), hoặc mở form nhưng hiện thông báo ""Bạn không có quyền truy cập chức năng này"".
4. Không thể quét vé.",High,PENDING
GATE_057,Quét booking đoàn chưa xác nhận (chưa xuất vé) — vẫn cho quét cổng?,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn khu vực, Cổng chung.
5. Gõ mã booking đoàn chưa được xác nhận tại Lễ tân (trạng thái chưa ""DaXuatVe"").
6. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Cổng chung.
5. Booking chưa xác nhận.
6. Hệ thống kiểm tra trạng thái booking. Nếu chưa xác nhận → ⚠️ BOOKING LỖI hoặc MỜI VÀO (tùy quy tắc nghiệp vụ).",Medium,PENDING
GATE_058,Quét mã vé chỉ có khoảng trắng — không xử lý,2,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Gõ ""   "" (3 khoảng trắng) vào ô mã vé, nhấn Enter.
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Gõ khoảng trắng.
5. Hệ thống bỏ qua (coi như trống) hoặc hiện KHÔNG TÌM THẤY. Không crash.",Low,PENDING
GATE_059,Quét vé trùng mã trong lịch sử — ghi 2 dòng riêng biệt,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét ""VE-001"" lần 1 (MỜI VÀO).
6. Quét ""VE-001"" lần 2 (MỜI VÀO hoặc hết lượt).
7. Quan sát lịch sử.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. Lần 1: dòng lịch sử ✅.
6. Lần 2: dòng lịch sử ✅ hoặc 🚫 (tùy còn lượt).
7. Lịch sử có 2 dòng riêng biệt, mỗi dòng có thời gian khác nhau. Không gộp.",Medium,PENDING
GATE_060,Kiểm tra hiệu năng — quét 100 vé liên tiếp không bị chậm,10,Performance,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Dùng đầu đọc barcode hoặc gõ tay, quét liên tiếp 100 vé (có thể lặp lại cùng mã để test).
6. Quan sát tốc độ phản hồi và hiệu năng.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. Quét 100 lần.
6. Mỗi lần quét phản hồi trong vòng 1 giây. Không bị chậm dần (memory leak). Không crash, không treo. Lịch sử giữ đúng 50 dòng gần nhất (không phình lên 100).",Medium,PENDING
GATE_061,Đổi khu vực — bộ đếm KHÔNG reset,2,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, quét 3 vé hợp lệ.
5. Đổi sang Khu B.
6. Quan sát bộ đếm.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Hợp lệ = 3.
5. Đổi Khu B.
6. Bộ đếm vẫn giữ giá trị cũ (Hợp lệ = 3), KHÔNG reset về 0 khi đổi khu.",Medium,PENDING
GATE_062,Quét vé khi mạng bị ngắt — xử lý lỗi kết nối,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop (đã đăng nhập).
2. Nhấn menu ""Kiểm soát vé"".
3. Ngắt kết nối mạng (rút cable hoặc tắt Wi-Fi).
4. Quét mã vé bất kỳ.
5. Quan sát phản hồi.","1. Phần mềm đã mở.
2. Màn hình Kiểm soát vé hiển thị.
3. Mạng bị ngắt.
4. Quét mã.
5. Hiện thông báo lỗi kết nối: ""Không thể kết nối đến máy chủ"" hoặc tương tự. Không crash, không treo vô hạn. Có thể retry sau khi nối mạng lại.",Medium,PENDING
GATE_063,Quét booking ""BK-"" viết hoa khác thường (VD: bk-xxx Bk-xxx) — vẫn nhận,2,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Gõ ""bk-20260401-001"" (chữ thường), nhấn Enter.
5. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Gõ ""bk-"" viết thường.
5. Hệ thống nhận diện ""bk-"" không phân biệt hoa thường → xử lý theo luồng booking đoàn. Kết quả giống như nhập ""BK-"".",Medium,PENDING
GATE_064,Quét vé bằng gõ tay khi không có scanner — hoạt động bình thường,2,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. KHÔNG kết nối đầu đọc barcode. Không bật camera.
5. Chọn Khu A, Cổng chung.
6. Dùng bàn phím gõ mã vé hợp lệ, nhấn Enter.
7. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Không có thiết bị quét.
5. Chọn xong.
6. Gõ tay mã vé.
7. MỜI VÀO (nếu hợp lệ). Chức năng hoạt động bình thường dù không có scanner — gõ tay là phương án dự phòng.",High,PENDING
GATE_065,Quét nhiều vé khác nhau — thẻ thông tin cập nhật theo vé mới nhất,3,UI,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét vé ""VE-A1"" (dịch vụ Cổng Thiên Đường, 3 lượt).
6. Quét vé ""VE-A2"" (dịch vụ Đu Quay, 1 lượt).
7. Quan sát thẻ thông tin.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. Thẻ hiện: Cổng Thiên Đường, VE-A1, lượt 2.
6. Thẻ CẬP NHẬT: Đu Quay, VE-A2, lượt 0.
7. Thẻ thông tin luôn hiện vé mới nhất vừa quét, không giữ thông tin cũ.",Medium,PENDING
GATE_066,Quét vé khi form đang hiện kết quả cũ (trong 5 giây chờ) — kết quả mới thay thế,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét vé hợp lệ → MỜI VÀO (nền xanh).
6. Trong vòng 2 giây (chưa hết 5 giây chờ), quét vé sai khu → SAI KHU VỰC.
7. Quan sát panel.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. Panel: xanh MỜI VÀO.
6. Panel: NGAY LẬP TỨC đổi sang đỏ SAI KHU VỰC (không chờ hết 5 giây mới cho quét). Timer auto-reset lại.
7. Kết quả mới thay thế kết quả cũ ngay lập tức.",High,PENDING
GATE_067,Quét vé Combo (chứa nhiều dịch vụ) — hiện đúng tên dịch vụ trên vé,3,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Chọn Khu A, Cổng chung.
5. Quét vé điện tử sinh ra từ Combo (VD: Combo Gia Đình gồm Vé Cổng + Vé Trò chơi).
6. Quan sát thẻ thông tin.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Chọn xong.
5. Quét vé Combo.
6. Thẻ hiện tên dịch vụ cụ thể của vé đó (VD: ""Vé Cổng Thiên Đường"") chứ không hiện tên Combo. Mỗi vé trong Combo có mã riêng, xử lý riêng.",Medium,PENDING
GATE_068,Kiểm tra màn hình hiển thị tốt trên độ phân giải 1920x1080,3,UI,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop trên màn hình 1920x1080.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"".
4. Quan sát bố cục.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Kiểm soát vé hiển thị.
4. Tất cả control hiển thị đầy đủ, không bị cắt, không tràn. Panel kết quả đủ lớn để nhìn từ xa. Chữ rõ ràng.",Low,PENDING
GATE_069,Kiểm tra màn hình trên độ phân giải 1366x768 (laptop cũ),3,UI,Kiểm soát vé,"1. Mở phần mềm trên laptop có độ phân giải 1366x768.
2. Đăng nhập.
3. Nhấn menu ""Kiểm soát vé"".
4. Quan sát bố cục.","1. Đăng nhập thành công.
2. Màn hình Kiểm soát vé mở.
3. Kiểm tra.
4. Tất cả control hiển thị đầy đủ, có thể cần cuộn nhưng không bị ẩn phần quan trọng (panel kết quả, ô quét mã, bộ đếm).",Low,PENDING
GATE_070,Đóng và mở lại form — bộ đếm reset về 0,2,Logic,Kiểm soát vé,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""congvien01"" / ""123456"".
3. Nhấn menu ""Kiểm soát vé"". Quét 3 vé (bộ đếm = 3).
4. Đóng màn hình Kiểm soát vé (nhấn X hoặc chuyển menu khác).
5. Mở lại ""Kiểm soát vé"".
6. Quan sát bộ đếm.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Bộ đếm = 3.
4. Đóng form.
5. Mở lại.
6. Bộ đếm reset về 0. Lịch sử quét trống. Form bắt đầu phiên mới.",Medium,PENDING
GATE_071,Nhãn verdict badge hiện HỢP LỆ nền xanh khi quét thành công,2,UI,Kiểm soát vé,"1. Mở phần mềm. Đăng nhập ""congvien01"" / ""123456"".
2. Nhấn menu ""Kiểm soát vé"". Chọn Khu A, Cổng chung.
3. Quét vé hợp lệ.
4. Quan sát badge verdict trên thẻ thông tin.","1. Đăng nhập thành công.
2. Màn hình hiển thị.
3. MỜI VÀO.
4. Badge verdict hiện ""HỢP LỆ"" với nền xanh lá (Green), chữ trắng.",Low,PENDING
GATE_072,Nhãn verdict badge hiện SAI KHU nền vàng khi quét sai khu,2,UI,Kiểm soát vé,"1. Mở phần mềm. Đăng nhập ""congvien01"" / ""123456"".
2. Nhấn menu ""Kiểm soát vé"". Chọn Khu A.
3. Quét vé thuộc Khu B.
4. Quan sát badge verdict.","1. Đăng nhập thành công.
2. Màn hình hiển thị.
3. SAI KHU VỰC.
4. Badge verdict hiện ""SAI KHU"" với nền vàng amber, chữ trắng.",Low,PENDING
GATE_073,Nhãn verdict badge hiện HẾT LƯỢT nền đỏ khi vé hết,2,UI,Kiểm soát vé,"1. Mở phần mềm. Đăng nhập ""congvien01"" / ""123456"".
2. Nhấn menu ""Kiểm soát vé"". Chọn Khu A, Cổng chung.
3. Quét vé hết lượt.
4. Quan sát badge verdict.","1. Đăng nhập thành công.
2. Màn hình hiển thị.
3. TỪ CHỐI.
4. Badge verdict hiện ""HẾT LƯỢT"" nền đỏ, chữ trắng.",Low,PENDING
GATE_074,Nhãn verdict badge hiện N/A khi quét mã không tồn tại,2,UI,Kiểm soát vé,"1. Mở phần mềm. Đăng nhập ""congvien01"" / ""123456"".
2. Nhấn menu ""Kiểm soát vé"".
3. Quét mã không tồn tại.
4. Quan sát badge verdict.","1. Đăng nhập thành công.
2. Màn hình hiển thị.
3. KHÔNG TÌM THẤY.
4. Badge verdict hiện ""N/A"" nền xám. Thẻ thông tin bị xóa trắng (----).",Low,PENDING
GATE_075,Thẻ thông tin hiện ngày mua vé khi quét hợp lệ,2,UI,Kiểm soát vé,"1. Mở phần mềm. Đăng nhập ""congvien01"" / ""123456"".
2. Nhấn menu ""Kiểm soát vé"". Chọn Khu A, Cổng chung.
3. Quét vé hợp lệ (biết ngày mua = 01/04/2026).
4. Quan sát trường ngày mua trên thẻ.","1. Đăng nhập thành công.
2. Màn hình hiển thị.
3. MỜI VÀO.
4. Thẻ hiện ""📅 01/04/2026 HH:mm"" (ngày mua đúng).",Low,PENDING
GATE_076,Tiêu đề thanh header hiện tên khu vực đang gác,2,UI,Kiểm soát vé,"1. Mở phần mềm. Đăng nhập ""congvien01"" / ""123456"".
2. Nhấn menu ""Kiểm soát vé"".
3. Chọn ""Khu Biển"" ở dropdown.
4. Quan sát tiêu đề header.","1. Đăng nhập thành công.
2. Màn hình hiển thị.
3. Chọn Khu Biển.
4. Tiêu đề header (lblGateTitle) hiện tên khu vực ""Khu Biển"" hoặc tên cổng.",Medium,PENDING
GATE_077,Chọn khu vực không có trò chơi nào — dropdown chỉ có Cổng chung,2,Logic,Kiểm soát vé,"1. Mở phần mềm. Đăng nhập ""congvien01"" / ""123456"".
2. Nhấn menu ""Kiểm soát vé"".
3. Chọn khu vực chưa có trò chơi nào.
4. Quan sát dropdown Trò chơi.","1. Đăng nhập thành công.
2. Màn hình hiển thị.
3. Chọn khu trống.
4. Dropdown Trò chơi chỉ có 1 mục: ""-- Cổng chung (tất cả trò) --"". Không có trò nào khác. Hệ thống không lỗi.",Medium,PENDING
GATE_078,Timer reset panel — sau khi quét thất bại cũng reset sau 5 giây,3,UI,Kiểm soát vé,"1. Mở phần mềm. Đăng nhập ""congvien01"" / ""123456"".
2. Nhấn menu ""Kiểm soát vé"". Chọn Khu A.
3. Quét vé sai khu → SAI KHU VỰC (nền đỏ).
4. Chờ 5 giây, không thao tác.
5. Quan sát panel.","1. Đăng nhập thành công.
2. Màn hình hiển thị.
3. Panel đỏ.
4. Chờ 5 giây.
5. Panel tự reset về ""SẴN SÀNG"" (nền trung tính). Timer hoạt động cho cả thành công và thất bại.",Medium,PENDING
