TC ID,Title,Est. (mins),Test Type,Area,Procedure / Steps,Expected Results,Priority,RESULT
RT_040,SQL injection trong ô biên lai — hệ thống an toàn,3,Security,Thuê đồ,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thuedonv01"" / ""123456"".
3. Nhấn menu ""Thuê đồ"".
4. Tab Nhận Trả. Gõ ""'; DROP TABLE PhienThue;--"" vào ô biên lai, nhấn Enter.
5. Quan sát.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Thuê đồ hiển thị.
4. Gõ SQL injection.
5. ""Không tìm thấy"". Bảng PhienThue vẫn tồn tại. Dữ liệu an toàn.",Critical,PENDING
RT_041,Mã biên lai sinh đúng format,2,Logic,Thuê đồ,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thuedonv01"" / ""123456"".
3. Nhấn menu ""Thuê đồ"".
4. Tab Cho thuê. Thêm SP, thanh toán thành công.
5. Quan sát mã biên lai hiển thị.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Thanh toán xong.
4. Mã biên lai sinh.
5. Format: ""DT"" + ngày tháng + giờ phút giây + 4 ký tự ngẫu nhiên. VD: ""DT260401143022ABCD"". Không trùng mã trước đó.",Medium,PENDING
RT_042,2 đơn thuê cùng lúc — mã biên lai khác nhau,3,Logic,Thuê đồ,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thuedonv01"" / ""123456"".
3. Nhấn menu ""Thuê đồ"".
4. Tạo đơn thuê 1: thanh toán → ghi nhận mã biên lai 1.
5. Tạo đơn thuê 2: thanh toán → ghi nhận mã biên lai 2.
6. So sánh 2 mã.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Tạo 2 đơn thuê liên tiếp.
4. Mã 1 sinh.
5. Mã 2 sinh.
6. Hai mã biên lai KHÁC NHAU (không trùng).",Medium,PENDING
RT_043,Thêm SP thuê hết hàng — bị chặn (nếu giới hạn số lượng),2,Logic,Thuê đồ,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thuedonv01"" / ""123456"".
3. Nhấn menu ""Thuê đồ"".
4. Tab Cho thuê. Thêm SP đã hết số lượng cho thuê (nếu có giới hạn).
5. Quan sát.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình Thuê đồ hiển thị.
4. SP hết.
5. Hộp thoại cảnh báo hoặc không cho thêm. (Nếu không giới hạn: thêm bình thường).",Medium,PENDING
RT_044,Phản hồi popup đền bù = 0đ — chỉ giữ cọc không thu thêm,3,Logic,Thuê đồ,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thuedonv01"" / ""123456"".
3. Nhấn menu ""Thuê đồ"".
4. Tab Nhận Trả. Quẹt RFID khách.
5. Báo mất 1 phao (cọc 200K).
6. Popup hỏi tiền phạt → nhập 0đ.
7. Xác nhận.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công.
3. Màn hình hiển thị.
4. Bảng.
5. Mất 1.
6. Nhập 0đ.
7. Giữ cọc 200K (vì mất đồ) nhưng không thu thêm phạt. Tổng: giữ 200K cọc, thu 0 phạt.",Medium,PENDING
RT_045,Đóng form — mở lại — tab mặc định là Cho Thuê,2,UI,Thuê đồ,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập.
3. Mở form Thuê đồ. Chuyển sang tab Nhận Trả.
4. Đóng form.
5. Mở lại form Thuê đồ.
6. Quan sát tab đang chọn.","1. Đăng nhập thành công.
2. Form mở.
3. Tab Nhận Trả.
4. Đóng.
5. Mở lại.
6. Tab mặc định = ""Cho Thuê"" (tab đầu tiên). Giỏ trống.",Medium,PENDING
RT_046,Hiệu năng — cho thuê 20 đơn liên tiếp không chậm,10,Performance,Thuê đồ,"1. Mở phần mềm.
2. Đăng nhập.
3. Mở form Thuê đồ.
4. Tạo 20 đơn thuê liên tiếp (thêm SP, thanh toán, giỏ reset, lặp lại).
5. Quan sát tốc độ.","1. Đăng nhập thành công.
2. Form mở.
3. Tạo 20 đơn.
4. Mỗi đơn phản hồi trong 1 giây.
5. Không chậm dần, không treo, không memory leak.",Medium,PENDING
RT_047,Mất mạng giữa thanh toán — lỗi an toàn,3,Logic,Thuê đồ,"1. Mở phần mềm (đã đăng nhập).
2. Mở form Thuê đồ. Thêm hàng. Quẹt RFID.
3. Ngắt mạng.
4. Nhấn thanh toán.
5. Quan sát.","1. Form mở.
2. Giỏ có hàng, RFID gắn.
3. Mạng ngắt.
4. Nhấn thanh toán.
5. Lỗi kết nối. Ví KHÔNG bị trừ. Đơn KHÔNG được tạo. Giao dịch rollback.",Medium,PENDING
RT_048,Ký tự đặc biệt trong ô biên lai — không crash,2,Logic,Thuê đồ,"1. Mở phần mềm.
2. Đăng nhập.
3. Mở form Thuê đồ. Tab Nhận Trả.
4. Gõ ""!@#$%^"" vào ô biên lai, nhấn Enter.
5. Quan sát.","1. Đăng nhập thành công.
2. Form mở.
3. Tab Nhận Trả.
4. Gõ ký tự đặc biệt.
5. ""Không tìm thấy"". Không crash, không lỗi.",Low,PENDING
RT_049,Chuỗi dài > 200 ký tự trong ô biên lai — không crash,2,Logic,Thuê đồ,"1. Mở phần mềm.
2. Đăng nhập.
3. Tab Nhận Trả.
4. Gõ 200+ ký tự ngẫu nhiên.
5. Quan sát.","1. Đăng nhập thành công.
2. Form mở.
3. Tab Nhận Trả.
4. Chuỗi dài.
5. ""Không tìm thấy"". Không overflow, không crash.",Low,PENDING
RT_050,Thanh toán ví khi chưa quẹt RFID — bị chặn,2,Logic,Thuê đồ,"1. Mở phần mềm.
2. Đăng nhập.
3. Tab Cho thuê. Thêm SP.
4. KHÔNG quẹt RFID (khách vãng lai).
5. Nhấn ""Thanh toán ví"".
6. Quan sát.","1. Đăng nhập thành công.
2. Form mở.
3. Giỏ có hàng.
4. Không quẹt RFID.
5. Nhấn thanh toán ví.
6. Hộp thoại: ""Thanh toán ví bắt buộc phải quẹt thẻ RFID trước!"". Không tạo đơn.",Critical,PENDING
RT_051,Xóa tất cả dòng trong giỏ — tổng tiền = 0,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm 3 SP vào giỏ.
3. Xóa lần lượt 3 dòng.
4. Quan sát tổng tiền.","1. Đăng nhập thành công.
2. Giỏ 3 dòng.
3. Xóa hết.
4. Tổng tiền = 0đ. Tiền thuê = 0. Tiền cọc = 0. Giỏ trống.",Medium,PENDING
RT_052,Double-click SP khi giỏ đã có hàng khác trạm — xử lý đúng,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Chọn trạm A, thêm Phao vào giỏ.
3. Đổi sang trạm B.
4. Double-click SP trạm B.
5. Quan sát giỏ.","1. Đăng nhập thành công.
2. Giỏ: Phao (trạm A).
3. Đổi trạm B.
4. Thêm SP trạm B.
5. Giỏ có 2 dòng (mỗi sản phẩm khác trạm) HOẶC hệ thống cảnh báo chỉ được thuê từ 1 trạm.",Medium,PENDING
RT_053,Thanh toán tiền mặt cho khách RFID — vẫn hoạt động,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm SP. Quẹt RFID khách (ví đủ).
3. Nhấn ""Thanh toán tiền mặt"" thay vì ""Thanh toán ví"".
4. Quan sát.","1. Đăng nhập thành công.
2. RFID gắn.
3. Nhấn TT tiền mặt.
4. Tạo đơn thuê bình thường. Ghi nhận thanh toán tiền mặt. Ví KHÔNG bị trừ (khách chọn trả tiền mặt dù có ví).",Medium,PENDING
RT_054,Thanh toán ví thành công — ví trừ chính xác,5,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm Phao x2 (TỔNG 500K).
3. Quẹt RFID KH ví = 800K.
4. Thanh toán ví. Xác nhận.
5. Kiểm tra số dư ví sau.","1. Đăng nhập thành công.
2. TỔNG 500K.
3. Ví 800K.
4. Trừ 500K.
5. Ví còn 300K (800K - 500K). Chính xác.",High,PENDING
RT_055,Hoàn cọc RFID — ví cộng lại chính xác,5,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Khách thuê 2 phao (cọc 400K), ví 800K → sau thuê ví = 300K (trừ 500K gồm thuê+cọc).
3. Tab Nhận Trả. Quẹt RFID. Trả đủ 2 phao.
4. Xác nhận.
5. Kiểm tra ví.","1. Đăng nhập thành công.
2. Ví sau thuê = 300K.
3. Trả đủ.
4. Hoàn cọc 400K.
5. Ví = 700K (300K + 400K). Chính xác.",Critical,PENDING
RT_056,Hoàn cọc tiền mặt — hiện popup nêu rõ số tiền,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Quét biên lai khách vãng lai (cọc 300K).
3. Trả đủ. Xác nhận.
4. Quan sát thông báo.","1. Đăng nhập thành công.
2. Biên lai khách vãng lai.
3. Trả đủ.
4. Popup: ""Hoàn cọc tiền mặt: 300.000đ"". Nhân viên chuẩn bị tiền trả khách.",High,PENDING
RT_057,Báo mất toàn bộ — không hoàn cọc + thu phạt,5,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Quẹt RFID khách thuê 3 phao.
3. Nhập Trả = 0, Mất = 3.
4. Xác nhận.
5. Popup hỏi phạt → nhập 300K/cái.
6. Quan sát.","1. Đăng nhập thành công.
2. Bảng: 3 phao.
3. Mất hết 3.
4. Xác nhận.
5. Phạt 3 × 300K = 900K.
6. Giữ cọc 3×200K = 600K. Thu thêm 900K phạt. Tổng thiệt hại cho KH: 600K cọc + 900K phạt = 1.500K. Ví bị trừ hoặc nhân viên thu tiền mặt.",High,PENDING
RT_058,Báo mất — popup đền bù hiện gợi ý = tiền cọc mặc định,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Báo mất 1 phao (cọc 200K).
3. Quan sát popup đền bù.","1. Đăng nhập thành công.
2. Báo mất.
3. Popup: ô nhập tiền đền bù mặc định = 200.000đ (= tiền cọc). Nhân viên có thể sửa.",Medium,PENDING
RT_059,Báo mất — nhập phạt lớn hơn cọc — hệ thống chấp nhận,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Báo mất 1 phao (cọc 200K).
3. Popup → nhập phạt = 500K (lớn hơn cọc).
4. Xác nhận.","1. Đăng nhập thành công.
2. Báo mất.
3. Phạt 500K.
4. Hệ thống chấp nhận. Giữ cọc 200K + thu thêm 500K. (Nhân viên quyết định phạt).",Medium,PENDING
RT_060,Báo mất — nhập phạt âm — bị chặn,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Báo mất 1 phao.
3. Popup → nhập phạt = -100.
4. Quan sát.","1. Đăng nhập thành công.
2. Báo mất.
3. Nhập số âm.
4. Ô không cho nhập số âm hoặc hiện lỗi. Phạt phải ≥ 0.",Low,PENDING
RT_061,F12 khi bảng trống — không xảy ra gì,1,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Chưa quẹt RFID (bảng trống).
3. Nhấn F12.
4. Quan sát.","1. Đăng nhập thành công.
2. Bảng trống.
3. Nhấn F12.
4. Không có gì xảy ra. Không crash.",Low,PENDING
RT_062,F12 rồi sửa tay trước khi xác nhận — cho phép,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Quẹt RFID khách thuê 3 phao + 1 tủ.
3. Nhấn F12 → tự điền trả đủ.
4. Sửa Phao: Trả = 2, Mất = 1 (bớt 1 để báo mất).
5. Nhấn Xác Nhận Trả.","1. Đăng nhập thành công.
2. Bảng.
3. F12 điền: Phao=3, Tủ=1.
4. Sửa: Phao trả=2, mất=1. Tủ vẫn 1.
5. Hệ thống xử lý theo giá trị đã sửa (phao mất 1 → popup phạt). Cho phép edit sau F12.",Medium,PENDING
RT_063,Trả từng phần 2 lần — phần còn lại giảm dần,5,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Khách thuê 5 phao. Tab Nhận Trả, quẹt RFID.
3. Trả = 2. Xác nhận. → Hoàn cọc 2 cái.
4. Quẹt lại RFID.
5. Bảng hiện: Phao đang thuê = 3.
6. Trả = 3. Xác nhận.","1. Đăng nhập thành công.
2. Bảng: 5 phao.
3. Trả 2 → hoàn cọc 2 cái.
4. Quẹt lại.
5. Bảng: 3 phao (5-2).
6. Trả 3 → hoàn cọc 3 cái. Tổng cọc hoàn = 5 cái.",High,PENDING
RT_064,Tab Giám sát — bảng trống khi không có phiên chờ,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Giám sát (khi tất cả đơn đã trả).
3. Quan sát.","1. Đăng nhập thành công.
2. Tab Giám sát.
3. Bảng trống. Nhãn: ""Đang có 0 phiên chờ (0 món chưa về)"" hoặc tương tự.",Medium,PENDING
RT_065,Tab Giám sát — cập nhật sau khi trả đồ,5,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Giám sát: có 3 phiên chờ.
3. Chuyển tab Nhận Trả. Trả đủ 1 phiên.
4. Chuyển lại Giám sát.
5. Quan sát.","1. Đăng nhập thành công.
2. 3 phiên chờ.
3. Trả 1 phiên.
4. Chuyển lại.
5. Còn 2 phiên chờ. Bảng cập nhật (F5 hoặc tự load).",High,PENDING
RT_066,Tab Giám sát — nhấp đúp → tab Nhận Trả load đúng đơn,5,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Giám sát. Có phiên KH ""Nguyễn Văn A"" (3 phao chưa về).
3. Nhấp đúp vào dòng đó.
4. Quan sát tab Nhận Trả.","1. Đăng nhập thành công.
2. Dòng KH A.
3. Nhấp đúp.
4. Tab chuyển sang Nhận Trả. Bảng đã load sẵn: Phao bơi | Đang thuê: 3. RFID hoặc biên lai đã tự gắn. Nhân viên chỉ cần nhập số trả.",High,PENDING
RT_067,Tiền thuê format đúng (N0 + đ),2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm SP có giá thuê 50.000đ.
3. Quan sát format hiển thị.","1. Đăng nhập thành công.
2. Giỏ: 50.000đ.
3. Hiện ""50,000đ"" hoặc ""50.000đ"" (có dấu phân cách hàng nghìn + đ). Không hiện ""50000"".",Low,PENDING
RT_068,Tiền cọc format đúng (N0 + đ),2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm SP có cọc 200.000đ.
3. Quan sát format.","1. Đăng nhập thành công.
2. Giỏ: cọc 200.000đ.
3. Hiện ""200,000đ"" hoặc ""200.000đ"". Có dấu phân cách.",Low,PENDING
RT_069,Tổng tiền format đúng (N0 + đ),2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm 2 phao (TỔNG 500K).
3. Quan sát dòng TỔNG.","1. Đăng nhập thành công.
2. TỔNG 500K.
3. TỔNG hiện ""500,000đ"" hoặc ""500.000đ"". Format rõ ràng.",Low,PENDING
RT_070,Popup thanh toán thành công — hiện đầy đủ thông tin,3,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm SP, thanh toán thành công.
3. Đọc popup kết quả.","1. Đăng nhập thành công.
2. Thanh toán xong.
3. Popup: ""✅ Thanh toán thành công! Mã biên lai: DT260401... [tự sinh] Tiền thuê: 50.000đ Tiền cọc: 200.000đ Phương thức: Ví RFID / Tiền mặt"". Đầy đủ thông tin.",Medium,PENDING
RT_071,Popup thanh toán — mã biên lai tự copy clipboard + thông báo,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thanh toán thành công.
3. Quan sát popup.","1. Đăng nhập thành công.
2. Thành công.
3. Popup có dòng nhỏ: ""📋 Mã biên lai đã sao chép vào clipboard"". Nhân viên biết Ctrl+V để dán.",Medium,PENDING
RT_072,Popup thanh toán tiền mặt — ghi chú khách vãng lai,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm SP. KHÔNG quẹt RFID.
3. Thanh toán tiền mặt thành công.
4. Quan sát popup.","1. Đăng nhập thành công.
2. Khách vãng lai.
3. Thành công.
4. Popup hiện: ""⚠️ Khách vãng lai — Giữ biên lai để nhận hoàn cọc"". Cảnh báo nhân viên nhắc khách.",Medium,PENDING
RT_073,Giỏ reset sau thanh toán — giỏ trống + tổng = 0,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm SP, thanh toán thành công.
3. Quan sát giỏ sau khi popup đóng.","1. Đăng nhập thành công.
2. Thành công.
3. Giỏ hoàn toàn trống. Tổng = 0đ. Sẵn sàng đơn mới.",Medium,PENDING
RT_074,Quẹt RFID reset sau thanh toán — thông tin KH bị xóa,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Quẹt RFID KH (hiện tên + ví).
3. Thêm SP, thanh toán thành công.
4. Quan sát thông tin KH.","1. Đăng nhập thành công.
2. Hiện tên KH.
3. Thành công.
4. Thông tin KH bị xóa (RFID reset). Form sạch cho đơn tiếp.",Medium,PENDING
RT_075,SL trong giỏ ≤ 0 — không cho phép,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm SP. Sửa SL = 0.
3. Quan sát.","1. Đăng nhập thành công.
2. Sửa SL = 0.
3. Dòng tự xóa khỏi giỏ HOẶC hiện cảnh báo ""SL phải ≥ 1"". Không cho thanh toán SL = 0.",Low,PENDING
RT_076,Dòng giỏ hiện tên SP + giá thuê + cọc + thành tiền,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Thêm Phao x2 (thuê 50K, cọc 200K).
3. Quan sát dòng trong giỏ.","1. Đăng nhập thành công.
2. Giỏ có 1 dòng.
3. Dòng hiện: Phao bơi | SL: 2 | Đơn giá thuê: 50K | Đơn giá cọc: 200K | Thành tiền: 500K (hoặc cột tương tự).",Low,PENDING
RT_077,Danh sách SP cho thuê hiện: Tên + Giá thuê + Cọc,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Quan sát danh sách SP cho thuê.","1. Đăng nhập thành công.
2. Mỗi dòng SP hiện: Tên sản phẩm (VD: Phao bơi), Giá thuê hôm nay (50K), Tiền cọc (200K). Đầy đủ 3 thông tin.",Medium,PENDING
RT_078,Giá thuê dynamic — ngày thường vs cuối tuần kiểm tra,5,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ vào ngày thường.
2. Ghi nhận giá Phao = X.
3. Mở lại form vào ngày cuối tuần.
4. Ghi nhận giá Phao = Y.
5. So sánh.","1. Đăng nhập thành công.
2. Giá ngày thường = X (VD: 50K).
3. Mở cuối tuần.
4. Giá cuối tuần = Y (VD: 70K).
5. Y > X (cuối tuần đắt hơn). Giá lấy từ BUS_BangGia.GetDynamicPrice() theo DateTime.Now.",High,PENDING
RT_079,Cọc cố định — không đổi theo ngày,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Ghi nhận cọc Phao ngày thường.
3. Mở lại ngày cuối tuần.
4. Ghi nhận cọc Phao ngày cuối tuần.
5. So sánh.","1. Đăng nhập thành công.
2. Cọc = 200K.
3. Mở cuối tuần.
4. Cọc = 200K.
5. Cọc GIỐNG NHAU (cọc không dynamic, chỉ giá thuê dynamic).",Medium,PENDING
RT_080,Phiên thuê ghi nhận NhanVien đúng từ session,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tạo đơn thuê thành công.
3. Kiểm tra DB: PhienThue → trường IdNhanVien.","1. Đăng nhập thành công.
2. Tạo đơn.
3. DB: IdNhanVien = ID của ""thuedonv01"". Ghi nhận đúng nhân viên xử lý.",Medium,PENDING
RT_081,Phiên thuê ghi nhận thời gian thuê chính xác,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Ghi nhận giờ hiện tại (VD: 14:30).
3. Tạo đơn thuê.
4. Kiểm tra DB: PhienThue → trường GioBatDau.","1. Đăng nhập thành công.
2. Giờ = 14:30.
3. Tạo đơn.
4. GioBatDau ≈ 14:30 (sai lệch ≤ 1 phút). Chính xác.",Medium,PENDING
RT_082,Tab Nhận Trả — quẹt RFID 2 lần liên tiếp — bảng cập nhật lần sau,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Quẹt RFID KH A (3 phao).
3. Quẹt RFID KH B (2 tủ).
4. Quan sát bảng.","1. Đăng nhập thành công.
2. Bảng: 3 phao (KH A).
3. Bảng cập nhật: 2 tủ (KH B).
4. Bảng hiện đồ của KH B. KH A bị thay thế.",Medium,PENDING
RT_083,Tab Nhận Trả — enter trong ô biên lai tự tìm,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả.
3. Gõ mã biên lai, nhấn Enter.
4. Quan sát.","1. Đăng nhập thành công.
2. Tab Nhận Trả.
3. Gõ mã, Enter.
4. Hệ thống tìm và load đơn (tương tự nhấn nút Tìm). Enter = tìm kiếm.",Medium,PENDING
RT_084,Xác nhận trả khi bảng trống — bị chặn,1,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Chưa quẹt RFID.
3. Nhấn Xác Nhận Trả.
4. Quan sát.","1. Đăng nhập thành công.
2. Bảng trống.
3. Nhấn xác nhận.
4. Hiện cảnh báo hoặc không có gì. Không crash.",Low,PENDING
RT_085,Xác nhận trả popup hỏi — nhấn Không → hủy bỏ,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Quẹt RFID. Nhập trả.
3. Nhấn Xác Nhận Trả → popup hỏi.
4. Nhấn ""Không"".
5. Quan sát.","1. Đăng nhập thành công.
2. Bảng có dữ liệu.
3. Popup hỏi xác nhận.
4. Nhấn Không.
5. KHÔNG xử lý. Bảng giữ nguyên. Cọc không hoàn.",Medium,PENDING
RT_086,Dark theme — form Thuê đồ hiển thị đúng,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Quan sát tổng thể giao diện.","1. Đăng nhập thành công.
2. Form có nền tối (dark theme). Card, panel, grid nền xám đậm. Chữ sáng. Đồng nhất với form khác.",Low,PENDING
RT_087,ThemeManager áp dụng cho tất cả tab,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Chuyển qua 3 tab: Cho Thuê, Nhận Trả, Giám sát.
3. Quan sát theme.","1. Đăng nhập thành công.
2. 3 tab.
3. Cả 3 tab đều áp dụng ThemeManager đồng nhất: font, màu, viền, spacing.",Low,PENDING
RT_088,Quẹt RFID tab Cho Thuê — hiện số dư dạng format tiền,2,UI,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Quẹt RFID KH (ví 1.234.567đ).
3. Quan sát hiển thị.","1. Đăng nhập thành công.
2. Quẹt RFID.
3. Số dư hiện: ""1,234,567đ"" hoặc ""1.234.567đ"" (có dấu phân cách). Không hiện ""1234567"".",Low,PENDING
RT_089,Tên KH hiện đúng khi quẹt RFID,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Quẹt RFID KH ""Trần Thị B"".
3. Quan sát.","1. Đăng nhập thành công.
2. Quẹt RFID.
3. Hiện ""Trần Thị B"". Tên đúng, không lỗi encoding tiếng Việt.",Medium,PENDING
RT_090,Trả + Mất gần bằng Đang thuê — chính xác,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Quẹt RFID khách thuê 5 phao.
3. Nhập Trả = 3, Mất = 2 (tổng = 5 = đang thuê).
4. Xác nhận.","1. Đăng nhập thành công.
2. Bảng: 5 phao.
3. Trả + Mất = 5 = 5 → hợp lệ.
4. Hoàn cọc 3 cái. Giữ cọc + phạt 2 cái. Xử lý đúng.",High,PENDING
RT_091,Trả + Mất chính xác bằng Đang thuê cho nhiều SP,5,E2E,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. KH thuê 3 phao + 2 tủ.
3. Phao: Trả=2, Mất=1. Tủ: Trả=2, Mất=0.
4. Xác nhận.","1. Đăng nhập thành công.
2. Bảng: phao 3, tủ 2.
3. Tổng phao = 3 ✅. Tổng tủ = 2 ✅.
4. Hoàn cọc: 2 phao + 2 tủ. Phạt: 1 phao mất. Mỗi SP xử lý độc lập.",High,PENDING
RT_092,Unicode trong ô biên lai — không crash,2,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả.
3. Gõ ""ĐƠN-HÀNG-001"" (có dấu tiếng Việt), nhấn Enter.
4. Quan sát.","1. Đăng nhập thành công.
2. Tab Nhận Trả.
3. Gõ Unicode.
4. ""Không tìm thấy"" hoặc tìm thấy. Không crash.",Low,PENDING
RT_093,XSS script tag trong ô biên lai — không crash,2,Security,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả.
3. Gõ ""<script>alert(1)</script>"", nhấn Enter.
4. Quan sát.","1. Đăng nhập thành công.
2. Tab Nhận Trả.
3. Gõ script.
4. ""Không tìm thấy"". Không execute. WinForms an toàn.",Low,PENDING
RT_094,Mất mạng khi trả đồ — rollback an toàn,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tab Nhận Trả. Quẹt RFID. Nhập trả.
3. Ngắt mạng.
4. Nhấn Xác Nhận Trả.
5. Quan sát.","1. Đăng nhập thành công.
2. Bảng có dữ liệu.
3. Mạng ngắt.
4. Xác nhận.
5. Lỗi kết nối. Cọc KHÔNG hoàn. Trạng thái KHÔNG đổi. Giao dịch rollback.",Medium,PENDING
RT_095,Lịch sử thuê ghi nhận phương thức thanh toán,3,Logic,Thuê đồ,"1. Đăng nhập ""thuedonv01"" / ""123456"". Mở Thuê đồ.
2. Tạo đơn bằng ví RFID.
3. Tạo đơn bằng tiền mặt.
4. Kiểm tra DB: PhienThue → trường PhuongThuc.","1. Đăng nhập thành công.
2. Đơn 1: PhuongThuc = ""RFID"".
3. Đơn 2: PhuongThuc = ""TienMat"".
4. Ghi nhận đúng phương thức.",Medium,PENDING
