TC ID,Title,Est. (mins),Test Type,Area,Procedure / Steps,Expected Results,Priority,RESULT
"POS_133","[TICH HOP] Ban don roi qua Tab Su Co KH — KHONG tao su co","3","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"", tim KH ""KH001"". Ban 1 SP bat ky, thanh toan OK.
4. Menu ""Khach Hang"", tim ""KH001"".
5. Mo Tab ""Su Co"".
6. Kiem tra co dong moi nao xuat hien khong.","1-2. OK.
3. Thanh toan binh thuong.
4-6. Tab Su Co KHONG co dong moi. Giao dich binh thuong khong tao su co. Tab Su Co chi hien khi co van de bat thuong (VD: the bi khoa, vi bi am, ...).","Low","PENDING"
"POS_134","[TICH HOP] Ban don roi huy don — kho KHONG bi tru","7","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton ""Nuoc ngot lon"" = A.
4. Menu ""Ban hang"".
5. Double-click ""Nuoc ngot lon"" SL=5.
6. KHONG thanh toan. Nhan phim Escape, xac nhan ""Co"" de huy don.
7. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. Ton = A.
4-6. Them SP vao gio rong huy don.
7. Ton VAN = A. Khong thay doi. Vi chua thanh toan thi kho khong bi tru. He thong CHI tru kho khi thanh toan thanh cong.","High","PENDING"
"POS_135","[TICH HOP] Ban don roi xoa gio — kho KHONG bi tru","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton = A.
4. Menu ""Ban hang"". Them SP SL=10.
5. Nhan nut ""Xoa gio hang"", xac nhan ""Co"".
6. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. Ton = A.
4-5. Them rong xoa gio hang.
6. Ton VAN = A. Tuong tu test case POS_134 — chi xac nhan rang viec xoa gio khong anh huong kho.","Medium","PENDING"
"POS_136","[TICH HOP] Ban SP dang Thung SL vuot — POS ep ve max — kho khong am","7","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton ""Nuoc ngot lon"" = 100 lon. 1 Thung = 24 lon -> max Thung = floor(100/24) = 4 Thung.
4. Menu ""Ban hang"".
5. Them ""Nuoc ngot lon"", doi DVT sang Thung. Sua SL = 10 (vuot max).
6. He thong ep SL ve 4 Thung.
7. Thanh toan OK.
8. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. Ton = 100 lon, max 4 Thung.
4-6. POS ep SL ve 4 Thung (canh bao).
7. Thanh toan 4 Thung = 96 lon.
8. Ton = 100 - 96 = 4 lon. Kho KHONG BI AM (loi cu). He thong da fix dung viec quy doi don vi truoc khi so sanh.","Critical","PENDING"
"POS_137","[TICH HOP] Ban nhieu don lien tuc — kho giam dan dung","10","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton ""Com phan"" = 20.
4. Menu ""Ban hang"". Ban ""Com phan"" SL=5. Thanh toan OK.
5. Ban tiep ""Com phan"" SL=5. Thanh toan OK.
6. Ban tiep ""Com phan"" SL=5. Thanh toan OK.
7. Ban tiep ""Com phan"" SL=5. Thanh toan OK.
8. Ban tiep ""Com phan"" SL=1.
9. Quan sat phan hoi.
10. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. Ton = 20.
4-7. Ban 4 don x 5 = 20 cai. Thanh toan OK.
8. Them SL=1 nhung ton = 0 -> bi chan. Canh bao ""chi con ton 0"".
9. Gio khong them.
10. Ton = 0. He thong tru chinh xac qua 4 don hang lien tiep.","Critical","PENDING"
"POS_138","[TICH HOP] Tab Giao Dich KH — sap xep theo thoi gian giam dan","3","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH ""KH001"". Ban SP, thanh toan OK.
4. Menu ""Khach Hang"". Tim KH001.
5. Mo Tab ""Giao dich"".
6. Kiem tra thu tu cac dong.","1-2. OK.
3. Thanh toan OK.
4-6. Tab Giao dich: dong moi nhat (vua mua) nam TREN CUNG. Cac dong cu o duoi. Sap xep theo thoi gian giam dan.","Low","PENDING"
"POS_139","[TICH HOP] Ban Ve voi KH — qua form Phat Ve kiem tra ve dien tu","7","Integration","POS -> PhatVe","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH ""KH001"". Ban ""Ve Nguoi lon"" SL=2.
4. Nhan ""Dua du"", F9, xac nhan.
5. Quan sat cua so Phat Ve tu dong mo.","1-2. OK.
3. Gio co 2 ve.
4-5. Thanh toan OK -> Form Phat Ve tu dong mo. Hien thi: 2 ve voi ma QR rieng biet, ten ve = ""Ve Nguoi lon"", so luong = 2, ten KH = KH001. Moi ve co trang thai ""Active"" va ngay phat = hom nay.","High","PENDING"
"POS_140","[TICH HOP] Ban F&B khong co Ve — form Phat Ve KHONG mo","5","Integration","POS -> PhatVe","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban ""Com phan"" SL=1.
4. Nhan ""Dua du"", F9, xac nhan.
5. Quan sat sau thanh toan.","1-2. OK.
3. Gio: Com phan (F&B).
4-5. Thanh toan OK. Form Phat Ve KHONG mo. Chi hien hop thoai hoa don dang text voi thong tin don hang. Nhan OK thi gio reset.","Medium","PENDING"
"POS_141","[TICH HOP] Ban Ve + F&B cung don — form Phat Ve chi hien Ve","7","Integration","POS -> PhatVe","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Them ""Ve Nguoi lon"" SL=1 va ""Com phan"" SL=2.
4. Thanh toan OK.
5. Quan sat form Phat Ve.","1-2. OK.
3. Gio co 1 Ve + 2 Com.
4-5. Form Phat Ve mo. Chi hien 1 ve dien tu (Ve Nguoi lon). Com phan KHONG hien tren form Phat Ve. Form Phat Ve chi xu ly phan ve.","Medium","PENDING"
"POS_142","[TICH HOP] Ban SP roi qua Kho — mau canh bao ton thap hien dung","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Tim SP co nguong canh bao = 5 va ton = 7.
4. Menu ""Ban hang"". Ban SP do SL=3. Thanh toan OK.
5. Menu ""Kho Hang"".
6. Quan sat dong SP do trong luoi.","1-2. OK.
3. Ton = 7, nguong CB = 5.
4. Ban 3, ton con 4 < 5.
5-6. Cot SL Ton Kho hien mau CAM IN DAM (DarkOrange, Bold) vi ton (4) <= nguong canh bao (5). Truoc do ton = 7 > 5 nen hien binh thuong.","Medium","PENDING"
"POS_143","[TICH HOP] Ban het SP — Kho hien mau DO Crimson","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Tim SP ton = 2.
4. Menu ""Ban hang"". Ban SP do SL=2. Thanh toan OK.
5. Menu ""Kho Hang"".
6. Quan sat dong SP do.","1-2. OK.
3. Ton = 2.
4. Ban 2 -> ton = 0.
5-6. Cot SL hien CHU DO IN DAM (Crimson, Bold) vi ton = 0 (het hang). O dashboard card, so ""Canh bao"" tang them 1 loai.","Medium","PENDING"
"POS_144","[TICH HOP] Ban SP — Dashboard card Sap Het tang dung","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho so ""Sap Het"" tren Dashboard card (VD: 3 Loai).
4. Menu ""Ban hang"". Ban 1 SP sao cho ton sau ban <= nguong canh bao.
5. Menu ""Kho Hang"".
6. Kiem tra card ""Sap Het"".","1-2. OK.
3. Sap Het = 3 Loai.
4. Ban SP den nguong canh bao.
5-6. Sap Het = 4 Loai (tang them 1). Dashboard cap nhat chinh xac theo ton kho thuc te.","Low","PENDING"
"POS_145","[TICH HOP] Ban SP — Dashboard card Tong Von thay doi","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ""Tong Von"" (VD: 25.000.000d).
4. Menu ""Ban hang"".
5. Ban ""Nuoc ngot lon"" SL=100 (gia von VD: 5.000d/lon -> giam 500.000d).
6. Thanh toan OK.
7. Menu ""Kho Hang"".
8. Kiem tra ""Tong Von"".","1-2. OK.
3. Tong Von = 25.000.000d.
4-6. Ban 100 lon.
7-8. Tong Von giam = 25.000.000 - (100 x gia_von_don_vi). So lieu Dashboard phan anh gia tri von ton kho giam dung.","Low","PENDING"
"POS_146","[TICH HOP] Ban SP kho A — chon sai kho B — ton kho B bi sai","7","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Kiem tra ton ""Nuoc ngot lon"" o Kho A = 100, Kho B = 50.
4. Menu ""Ban hang"". Dropdown Kho chon ""Kho B"".
5. Ban ""Nuoc ngot lon"" SL=5. Thanh toan OK.
6. Menu ""Kho Hang"".
7. Kiem tra Kho A va Kho B.","1-2. OK.
3. Kho A = 100, Kho B = 50.
4-5. Ban tu Kho B.
6-7. Kho A = 100 (KHONG DOI). Kho B = 50 - 5 = 45. He thong tru DUNG kho duoc chon.","High","PENDING"
"POS_147","[TICH HOP] Tab Diem KH — sau nhieu don — lich su day du va dung thu tu","7","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"", tim KH ""KH001"".
4. Ban don 1: Ve 200.000d, thanh toan OK.
5. Ban don 2: Com 50.000d, thanh toan OK.
6. Ban don 3: Ve 300.000d, thanh toan OK.
7. Menu ""Khach Hang"", tim KH001. Mo Tab ""Diem"".
8. Kiem tra cac dong lich su.","1-2. OK.
3-6. 3 don hang lien tiep.
7-8. Tab Diem hien it nhat 3 dong moi (hoac 2 — vi don 50K co the khong tich diem). Thu tu: don 3 tren cung, don 2 giua, don 1 cuoi. Moi dong hien dung SoDiem, SoDuTruoc, SoDuSau noi tiep nhau.","Medium","PENDING"
"POS_148","[TICH HOP] Ban SP voi KH Doanh Nghiep — diem x1.5","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Khach Hang"", tim KH loai ""DoanhNghiep"". Ghi nho diem = D.
4. Menu ""Ban hang"", tim KH do. Ban Ve 200.000d. Thanh toan OK.
5. Menu ""Khach Hang"", kiem tra diem.","1-2. OK.
3. KH DoanhNghiep, diem = D.
4. Thanh toan OK. He so = 1.5 -> Diem = floor(200000/100000)*1.5 = floor(3) = 3 diem.
5. Diem moi = D + 3.","Medium","PENDING"
"POS_149","[TICH HOP] Ban SP qua POS — qua The Kho kiem tra ngay gio dung","5","Integration","POS -> TheKho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban ""Nuoc ngot lon"" SL=3 luc 10:30 AM. Thanh toan OK.
4. Menu ""Kho Hang"", chon kho, click ""Nuoc ngot lon"".
5. Quan sat dong moi nhat trong The Kho.","1-2. OK.
3. Thanh toan luc 10:30 AM.
4-5. Dong moi trong The Kho hien: Thoi Gian = 10:30 (sai so < 1 phut), Loai = Xuat, SL Xuat = 3 (mau do in dam), Ton Cuoi = ton truoc - 3. Ngay gio chinh xac, khong bi lech.","Low","PENDING"
"POS_150","[TICH HOP] Thu tu ma don hang — khong trung lap sau nhieu giao dich","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"", tim KH ""KH001"".
4. Ban SP, thanh toan OK. Ghi nho ma DH tren hoa don (VD: DH-250412103015-A1B2).
5. Ban tiep SP, thanh toan OK. Ghi nho ma DH (VD: DH-250412103045-C3D4).
6. So sanh 2 ma. Menu ""Khach Hang"", tim KH001, Tab Giao dich.
7. Kiem tra 2 dong moi nhat.","1-2. OK.
3-5. 2 don hang lien tiep.
6. 2 ma DH KHAC NHAU (unique — nho co suffix GUID). Khong trung lap.
7. Tab Giao dich hien 2 dong rieng biet voi ma code khac nhau.","Medium","PENDING"
"POS_151","[TICH HOP] Ban SP bang Chuyen Khoan — kho van tru dung","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton = A.
4. Menu ""Ban hang"". Ban SP SL=3.
5. Nhan F11 (Chuyen khoan), xac nhan.
6. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. Ton = A.
4-5. Thanh toan chuyen khoan OK.
6. Ton = A - 3. Kho tru dung BAT KE phuong thuc thanh toan. Khong co su khac biet giua tien mat, vi RFID, hay chuyen khoan.","Medium","PENDING"
"POS_152","[TICH HOP] Ban SP bang Vi RFID — kho van tru dung","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton = A.
4. Menu ""Ban hang"". Tim KH co vi RFID du tien. Ban SP SL=3.
5. Nhan F10 (Vi RFID), xac nhan.
6. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. Ton = A.
4-5. Thanh toan vi RFID OK.
6. Ton = A - 3. Tuong tu tien mat — kho tru dung.","Medium","PENDING"
"POS_153","[TICH HOP] Ban don co giam gia — Phieu Thu so tien = thuc thu","5","Integration","POS -> Finance","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH VIP (giam 10%). Ban Ve 200.000d. Thuc thu = 180.000d.
4. Thanh toan tien mat OK. Ghi nho ma DH.
5. Kiem tra co Phieu Thu duoc tao (neu form Phieu Thu co san).","1-2. OK.
3-4. Thanh toan OK, thuc thu 180.000d.
5. Phieu Thu duoc tao voi So Tien = 180.000d (thuc thu), khong phai 200.000d (tong goc). Phuong thuc = ""TienMat"". Ma code = ""PT-..."".","Medium","PENDING"
"POS_154","[TICH HOP] Ban don — qua form Don Hang kiem tra trang thai = DaThanhToan","7","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban SP bat ky, thanh toan OK. Ghi nho ma DH.
4. Menu dieu huong, tim muc ""Don Hang"" (hoac ""Lich su don"").
5. Tim don hang vua tao theo ma DH.
6. Kiem tra cac thong tin.","1-2. OK.
3. Thanh toan OK, ma DH = ""DH-..."".
4-6. Don hang hien voi: Trang Thai = ""DaThanhToan"", NguonBan = ""POS"", ThoiGian = vua xong. So luong chi tiet = so mat hang trong gio. Tong Tien va Tien Giam Gia dung.","Medium","PENDING"
"POS_155","[TICH HOP] Ban don co chiet khau KH — Don Hang luu Tien Giam Gia dung","5","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH VIP (giam 10%). Ban Ve 200.000d.
4. Thanh toan OK.
5. Tim don hang moi nhat.
6. Kiem tra truong ""TienGiamGia"".","1-2. OK.
3-4. Thanh toan OK. Giam 10% tren Ve = 20.000d.
5-6. Don hang: TongTien = 200.000d, TienGiamGia = 20.000d. Thuc thu = 180.000d. He thong luu rieng biet tong goc va tien giam — khong ghi de len nhau.","Medium","PENDING"
"POS_156","[TICH HOP] Ban don co Dung Diem — Don Hang luu Tien Giam Gia = so diem x 1000","7","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH co 100 diem. Tick ""Dung diem"".
4. Ban Ve 200.000d. Max dung = 50% x 200.000 = 100.000d -> 100 diem.
5. Thanh toan OK.
6. Tim don hang.
7. Kiem tra TienGiamGia.","1-2. OK.
3-5. Thanh toan dung 100 diem = 100.000d giam gia.
6-7. Don hang: TongTien = 200.000, TienGiamGia = 100.000. Thuc thu = 100.000d. Lich su diem ghi -100 pts.","High","PENDING"
"POS_157","[TICH HOP] Ban don co QuyDoi — Chi Tiet Don Hang luu TyLeQuyDoi","5","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban ""Nuoc ngot lon"" doi DVT sang Thung (1 Thung = 24 lon), SL=1.
4. Thanh toan OK.
5. Tim don hang. Quan sat chi tiet don hang.","1-2. OK.
3-4. Ban 1 Thung nuoc.
5. Chi tiet don hang: SoLuong = 1, TyLeQuyDoi = 24. Day la du lieu quan trong de truy vet lai don hang da ban bao nhieu don vi co ban (1 x 24 = 24 lon).","Medium","PENDING"
"POS_158","[TICH HOP] Ban 2 KH khac nhau — diem tich rieng biet khong nham","7","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Khach Hang"". Ghi nho diem KH001 = A, KH002 = B.
4. Menu ""Ban hang"". Tim KH001. Ban Ve 200.000d. Thanh toan OK.
5. Tiep — tim KH002. Ban Ve 300.000d. Thanh toan OK.
6. Menu ""Khach Hang"". Kiem tra diem ca 2 KH.","1-2. OK.
3. KH001 diem = A, KH002 diem = B.
4. KH001 +X diem.
5. KH002 +Y diem.
6. KH001 diem = A + X. KH002 diem = B + Y. Diem tich RIENG BIET, khong bi tron lan giua 2 khach hang.","High","PENDING"
"POS_159","[TICH HOP] Ban SP — qua form KH kiem tra Phan hang khong tu dong len VIP","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Khach Hang"". Tim KH ""Ca nhan"" co TongChiTieu < 500.000.
4. Menu ""Ban hang"". Tim KH do. Ban Ve 200.000d. Thanh toan OK.
5. Menu ""Khach Hang"". Kiem tra Phan Hang cua KH.","1-2. OK.
3. KH Ca nhan, TongChiTieu thap.
4. Thanh toan OK. TongChiTieu tang.
5. Phan hang VAN = ""Ca nhan"". He thong hien tai KHONG tu dong nang hang VIP. Viec len hang can duoc nhan vien cap nhat thu cong hoac co chuong trinh rieng.
LUU Y: Neu he thong sau nay them tinh nang tu dong nang hang thi test case nay can cap nhat lai.","Medium","PENDING"
"POS_160","[TICH HOP] Thanh toan tien mat so lon — qua KH kiem tra diem tich nhieu","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Khach Hang"". Tim KH VIP. Ghi nho diem = D.
4. Menu ""Ban hang"". Tim KH. Ban don 1.000.000d (VD: 5 ve).
5. Thanh toan OK. VIP giam 10% -> thuc thu 900.000d.
6. Menu KH, kiem tra diem.","1-2. OK.
3. Diem = D.
4-5. Thanh toan OK. Diem = floor(900000/100000)*2 = 18 diem.
6. Diem moi = D + 18. So diem lon, xac nhan he thong tinh dung cho so tien cao.","Medium","PENDING"
"POS_161","[TICH HOP] Ban don — qua The Kho — cot Nguoi Tao hien dung ten NV","3","Integration","POS -> TheKho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"" (ten NV: Thu Ngan 01).
3. Menu ""Ban hang"". Ban SP, thanh toan OK.
4. Menu ""Kho Hang"", click SP vua ban.
5. Quan sat The Kho — dong moi nhat, cot ""Nguoi Lap"".","1-2. OK.
3. Thanh toan OK.
4-5. Cot ""Nguoi Lap"" hien ten nhan vien da dang nhap (""Thu Ngan 01"" hoac ten tuong ung voi tai khoan ""thungan01""). Khong hien ""Admin"" hoac ten khac.","Low","PENDING"
"POS_162","[TICH HOP] Ban SP — qua The Kho — khoang ngay loc dung","5","Integration","POS -> TheKho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban SP, thanh toan OK (ngay hom nay).
4. Menu ""Kho Hang"", click SP.
5. The Kho mac dinh hien 30 ngay gan nhat.
6. Doi ""Tu Ngay"" = ngay mai. Nhan ""Tim Kiem"".
7. Quan sat The Kho.","1-2. OK.
3. Ban SP hom nay.
4-5. Dong xuat hien dinh.
6-7. Dong xuat bien mat vi no thuoc ngay hom nay, nhung bo loc bat dau tu ngay mai. Chuc nang loc ngay hoat dong chinh xac.","Low","PENDING"
"POS_163","[TICH HOP] Ban don co KH HSSV — diem he so 1.0","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Khach Hang"". Tim KH HSSV. Ghi nho diem = D.
4. Menu ""Ban hang"", tim KH do. Ban Ve 200.000d.
5. Giam HSSV 5% -> thuc thu = 190.000d.
6. Thanh toan OK.
7. Menu KH, kiem tra diem.","1-2. OK.
3. KH HSSV diem = D.
4-6. Thanh toan OK. He so HSSV = 1.0 -> Diem = floor(190000/100000)*1 = 1 diem.
7. Diem moi = D + 1.","Medium","PENDING"
"POS_164","[TICH HOP] Ban 2 SP khac kho — tong 2 SP tru dung 2 dong trong kho","5","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton ""Nuoc ngot lon"" = A, ""Nuoc suoi 500ml"" = B.
4. Menu ""Ban hang"". Them Nuoc ngot SL=2, them Nuoc suoi SL=3. Thanh toan OK.
5. Menu ""Kho Hang"". Kiem tra ton.","1-2. OK.
3. A, B la so ton cu.
4. Ban 2 ngot + 3 suoi.
5. Nuoc ngot = A-2, Nuoc suoi = B-3. Moi SP tru rieng biet, chinh xac. Khong bi nham sang SP khac.","High","PENDING"
"POS_165","[TICH HOP] Ban SP — qua KH Tab Diem — cot Truoc GD va Sau GD lien tuc","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH ""KH001"". Ban don 1, thanh toan OK.
4. Ban don 2, thanh toan OK.
5. Menu ""Khach Hang"". Tab ""Diem"".
6. Kiem tra cot Truoc GD va Sau GD cua 2 dong moi nhat.","1-2. OK.
3-4. 2 don hang lien tiep.
5-6. Dong 1 (moi nhat): Truoc GD = X, Sau GD = Y. Dong 2 (truoc do): Truoc GD = Z, Sau GD = X. => Sau GD cua dong 2 = Truoc GD cua dong 1. Cac con so LIEN TUC, khong bi nhay hoac thua/thieu.","Medium","PENDING"
"POS_166","[TICH HOP] Ban SP bang Vi — qua KH Tab Giao dich — nhom Giao dich vi xuat hien","5","Integration","POS -> KH","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH co vi RFID. Ban SP. Thanh toan Vi RFID OK.
4. Menu ""Khach Hang"". Tim KH. Tab ""Giao dich"".
5. Kiem tra nhom giao dich.","1-2. OK.
3. Thanh toan vi OK.
4-5. Tab Giao dich hien 2 kieu: nhom ""Giao dich thuong"" (hoa don) va nhom ""Giao dich vi"" (tru tien vi). Ca 2 deu hien dung thoi gian, dung so tien.","Medium","PENDING"
"POS_167","[TICH HOP] Ban SP — qua The Kho — cot Ton Dau va Ton Cuoi lien tuc","5","Integration","POS -> TheKho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Ban ""Nuoc ngot lon"" SL=5. Thanh toan OK.
4. Ban tiep ""Nuoc ngot lon"" SL=3. Thanh toan OK.
5. Menu ""Kho Hang"", click ""Nuoc ngot lon"".
6. Quan sat The Kho — 2 dong moi nhat.","1-2. OK.
3-4. 2 don lien tiep.
5-6. Dong 1 (moi): Ton Dau = K, Xuat = 3, Ton Cuoi = K-3. Dong 2 (truoc do): Ton Dau = M, Xuat = 5, Ton Cuoi = K (= M-5). => Ton Cuoi dong truoc = Ton Dau dong sau. Lien tuc chinh xac.","Medium","PENDING"
"POS_168","[TICH HOP] Ban SP luc dong thoi 2 may — khong ban vuot kho (Concurrency)","10","Integration","POS -> POS","1. Mo phan mem tren may 1. Dang nhap ""thungan01"".
2. Mo phan mem tren may 2. Dang nhap ""thungan02"".
3. Ca 2 may mo man hinh ""Ban hang"".
4. May 1: Them SP ""Mi/Pho"" (ton = 3), SL=2.
5. May 2: Them SP ""Mi/Pho"", SL=2.
6. May 1: Thanh toan OK (ton con 1).
7. May 2: Thanh toan.
8. Quan sat phan hoi may 2.","1-2. 2 may dang nhap OK.
3-5. Ca 2 gio deu co Mi/Pho SL=2.
6. May 1 thanh toan OK, kho tru 2, con 1.
7-8. May 2 thanh toan -> he thong kiem tra tai thoi diem thanh toan: ton chi con 1, can 2 -> LOI. Bao ""Khong du ton kho"". Don hang may 2 BI TU CHOI. Day la test concurrency quan trong.
LUU Y: Neu khong co may 2, co the giap lap bang 2 tab terminal hoac nho dong nghiep.","Critical","PENDING"
"POS_169","[TICH HOP] Ban don roi qua Don Hang — chi tiet don gom DonGiaGoc va DonGiaThucTe","5","Integration","POS -> DonHang","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH VIP (giam 10%). Ban Ve 200.000d SL=1.
4. Thanh toan OK.
5. Tim don hang. Xem chi tiet dong (detail grid).","1-2. OK.
3-4. Thanh toan voi giam gia VIP.
5. Chi tiet dong: DonGiaGoc = 200.000, TienGiamGiaDong = 20.000, DonGiaThucTe = 180.000. He thong luu du 3 truong de truy vet dung gia.","Medium","PENDING"
"POS_170","[TICH HOP] Ban don co Combo — qua Kho kiem tra tru tung SP trong Combo","10","Integration","POS -> Kho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Kho Hang"". Ghi nho ton cua tung SP trong Combo ""CB001"" (VD: Nuoc suoi = 100, Banh mi = 50).
4. Menu ""Ban hang"". Quet ma ""CB001"" SL=2. Thanh toan OK.
5. Menu ""Kho Hang"". Kiem tra ton tung SP.","1-2. OK.
3. Ghi nho ton tung SP.
4. Ban 2 Combo.
5. Nuoc suoi = 100 - 2 = 98. Banh mi = 50 - 2 = 48. TUNG SP TRONG COMBO BI TRU RIENG. Combo khong tru nhu 1 don vi — ma phan tach ra tung thanh phan.","High","PENDING"
"POS_171","[TICH HOP] Ban SP dung diem — qua The Kho van ghi dong xuat","5","Integration","POS -> TheKho","1. Mo phan mem.
2. Dang nhap ""thungan01"" / ""123456"".
3. Menu ""Ban hang"". Tim KH co diem. Dung diem thanh toan. Ban SP SL=3.
4. Thanh toan OK.
5. Menu ""Kho Hang"", click SP. Xem The Kho.","1-2. OK.
3-4. Ban voi dung diem.
5. The Kho VAN ghi dong xuat: Xuat = 3. Viec dung diem chi anh huong tien, KHONG anh huong ton kho. Kho van tru dung so luong.","Medium","PENDING"
"POS_172","[TICH HOP] Ban SP roi input Kiem kho sai — chenh lech am","7","Integration","POS -> KiemKho","1. Mo phan mem.
2. Dang nhap admin.
3. Menu ""Ban hang"". Ban ""Nuoc ngot lon"" SL=5. Thanh toan OK. Ton con 95.
4. Menu ""Kho Hang"", nhan ""Kiem Ke"" (F4).
5. Form Kiem Kho: Tim ""Nuoc ngot lon"". Ton HT = 95 (dung).
6. Go ton thuc te = 90 (thieu 5).
7. Quan sat dong ""Chenh Lech"" va mau sac.","1-2. OK.
3. Ton = 95 sau khi ban.
4-6. Kiem kho: nhap Ton TT = 90.
7. Chenh Lech = 90 - 95 = -5. Dong hien MAU DO (183,83,83) vi chenh lech am (mat hang). Stats phia tren hien ""Lech giam: 1"". Day la ket qua dung co so voi thuc te.","Medium","PENDING"
