TC ID,Title,Est. (mins),Test Type,Area,Procedure / Steps,Expected Results,Priority,RESULT
POS_036,Đổi ĐVT lại về đơn vị gốc — giá quay về ban đầu,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Nước ngọt lon"".
5. Đổi ĐVT sang ""Thùng"" (giá tăng lên).
6. Đổi ĐVT lại về ""Lon"" bằng cách chọn lại ""Lon"" trong dropdown.
7. Quan sát giá và tổng tiền.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: ""Nước ngọt lon"", ĐVT=""Lon"".
5. ĐVT = ""Thùng"", giá = giá thùng (cao).
6. Chọn lại ""Lon"".
7. ĐVT = ""Lon"", giá quay về đúng giá lẻ ban đầu. Thành Tiền = giá lẻ × SL. Tổng tiền cập nhật.",Medium,PENDING
POS_037,Thêm SP hết hàng (tồn kho = 0) vào giỏ — bị chặn,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Kem/Đá bào"" (sản phẩm đã hết hàng, tồn kho = 0).
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Hệ thống kiểm tra kho và thấy sản phẩm này đã hết hàng.
5. Hộp thoại cảnh báo: ""Sản phẩm 'Kem/Đá bào' chỉ còn tồn 0 trên toàn hệ thống!"" hiển thị. Giỏ hàng KHÔNG thêm sản phẩm.",Critical,PENDING
POS_038,"Thêm SP còn 1 cái, thêm lần 2 — bị chặn",3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Mì/Phở"" (tồn kho = 1) lần 1.
5. Double-click vào ""Mì/Phở"" lần 2.
6. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Lần 1: thêm thành công, giỏ có ""Mì/Phở"" SL=1.
5. Lần 2: hệ thống kiểm tra giỏ đã có 1, thêm 1 nữa = 2, vượt tồn kho (1).
6. Hộp thoại cảnh báo ""chỉ còn tồn 1"". SL vẫn giữ = 1, không tăng lên 2.",Critical,PENDING
POS_039,Sửa SL trong giỏ vượt tồn kho — ép về số tối đa,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Nước suối 500ml"" (tồn kho 762 cái).
5. Double-click vào ô SL, gõ ""999"", nhấn Enter.
6. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: ""Nước suối 500ml"" SL=1.
5. Nhập 999 vượt tồn kho 762.
6. Hộp thoại cảnh báo hiển thị. SL tự động bị giảm xuống 762 (số tối đa trong kho). Thành Tiền cập nhật theo SL mới.",Critical,PENDING
POS_040,Thêm Vé vào giỏ — KHÔNG kiểm tra tồn kho (vì Vé không phải hàng vật lý),2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Lọc phân loại ""Vé"".
5. Double-click ""Vé Người lớn"" 5 lần.
6. Sửa SL = 999.
7. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Chỉ hiện Vé.
5. ""Vé Người lớn"" SL = 5 (gộp).
6. SL = 999 được chấp nhận.
7. Không có cảnh báo tồn kho — vì vé là hàng không vật lý, bán được không giới hạn.",High,PENDING
POS_041,[BUG ĐÃ FIX] Đổi ĐVT sang Thùng rồi sửa SL vượt tồn — bị chặn đúng tỷ lệ,5,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Nước ngọt lon"" (tồn kho 500 lon, 1 Thùng = 24 lon).
5. Trong giỏ, đổi ĐVT sang ""Thùng"".
6. Sửa SL = 22 (22 Thùng = 22 × 24 = 528 lon, vượt 500 tồn).
7. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. ""Nước ngọt lon"" trong giỏ, ĐVT = ""Lon"", SL=1.
5. ĐVT = ""Thùng"", giá cập nhật.
6. Nhập SL = 22 -> hệ thống tính: 22 Thùng × 24 lon = 528 lon, vượt 500 tồn kho.
7. Hộp thoại cảnh báo hiển thị. SL tự ép về tối đa 20 Thùng (500 ÷ 24 = 20.8, làm tròn xuống = 20). Thành tiền = giá Thùng × 20.
LƯU Ý: Trước đây hệ thống so sánh sai (22 < 500) nên cho bán 22 Thùng, dẫn đến kho bị âm.",Critical,PENDING
POS_042,[BUG ĐÃ FIX] Đổi ĐVT từ Lon sang Thùng khi SL lớn — bị chặn và hoàn lại,5,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Nước ngọt lon"" (tồn kho 500 lon).
5. Sửa SL = 100 (100 lon < 500, hợp lệ).
6. Đổi ĐVT sang ""Thùng"" (1 Thùng = 24 lon). Lúc này 100 Thùng = 2400 lon > 500 tồn.
7. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: ""Nước ngọt lon"" ĐVT=""Lon"" SL=1.
5. SL = 100, hợp lệ (100 < 500).
6. Đổi sang ""Thùng"" -> hệ thống tính: 100 × 24 = 2400 > 500 tồn.
7. Hộp thoại cảnh báo: ""Tồn kho không đủ để đáp ứng 100 Thùng (tổng = 2400)!"" hiển thị. ĐVT tự động quay về ""Lon"". Giá trở lại giá lẻ. SL vẫn = 100. Hệ thống CẤM đổi đơn vị khi sẽ gây vượt kho.",Critical,PENDING
POS_043,Quét mã SP hết hàng qua ô quét mã — bị chặn,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ mã ""SP04"" (SP hết hàng tồn kho = 0) vào ô quét mã, nhấn Enter.
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Hệ thống tìm ra SP nhưng tồn kho = 0.
5. Hộp thoại: ""Sản phẩm 'Kem/Đá bào' chỉ còn tồn 0 trên toàn hệ thống!"" hiển thị. Giỏ không thay đổi. Ô quét mã xóa trắng.",Critical,PENDING
POS_044,Quét mã với SL nhân vượt tồn (VD: 5*SP02 khi tồn = 1) — bị chặn,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ ""5*SP02"" vào ô quét mã (SP02 tồn kho = 1), nhấn Enter.
5. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Hệ thống hiểu: SL = 5, mã = ""SP02"". Kiểm tra: trong giỏ chưa có + thêm 5 = 5, vượt tồn (1).
5. Hộp thoại ""chỉ còn tồn 1"". Giỏ hàng KHÔNG thêm. Ô quét mã xóa trắng.",Critical,PENDING
POS_045,Nhiều dòng cùng SP với ĐVT khác — tổng kiểm tra chéo,5,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click ""Nước ngọt lon"" (tồn kho 500 lon). Sửa SL = 400.
5. Quét lại ""SP03"" -> thêm dòng mới Lon SL=1. Tổng giỏ = 400+1 = 401 < 500 -> OK.
6. Đổi ĐVT dòng mới sang ""Thùng"" (24 lon/thùng). Tổng = 400 + 24 = 424 < 500 -> OK.
7. Sửa SL dòng Thùng = 5. Tổng = 400 + 5×24 = 520 > 500.
8. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Dòng 1: Nước ngọt lon, Lon, SL=400 (hợp lệ).
5. Dòng 2 thêm: Lon, SL=1. Tổng = 401, OK.
6. Dòng 2 đổi sang Thùng. Tổng = 400 + 24 = 424, OK.
7. Sửa SL dòng Thùng = 5 -> Tổng = 400 + 120 = 520 > 500.
8. Cảnh báo hiển thị. SL dòng Thùng ép về 4 (= (500-400)÷24 = 4.16, làm tròn xuống 4). Tổng final = 400 + 96 = 496 ≤ 500.",Critical,PENDING
POS_046,Tìm khách hàng bằng mã thành viên — thành công,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn phím F2 để chuyển con trỏ vào ô mã KH.
5. Gõ ""KH001"", nhấn nút ""Tìm"" bên cạnh.
6. Quan sát nhãn tên khách hàng.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Con trỏ chuyển vào ô mã KH.
5. Hệ thống tìm thấy khách hàng.
6. Nhãn tên KH hiển thị: ""Nguyễn Văn A [VIP -10%]"" (tên + hạng + phần trăm chiết khấu). Nếu KH có điểm tích lũy, hiển thị thêm số điểm và giá trị quy đổi.",High,PENDING
POS_047,Tìm khách hàng bằng số điện thoại — thành công,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn F2.
5. Gõ SĐT khách hàng (VD: ""0901234567""), nhấn nút ""Tìm"".
6. Quan sát nhãn tên khách.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Con trỏ vào ô mã KH.
5. Hệ thống tìm KH theo SĐT.
6. Nhãn hiển thị tên khách hàng tương ứng kèm thông tin chiết khấu (nếu có).",Medium,PENDING
POS_048,Tìm khách hàng không tồn tại — báo không tìm thấy,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn F2.
5. Gõ ""KHXYZ_KHONG_TON_TAI"", nhấn nút Tìm.
6. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Con trỏ vào ô mã KH.
5. Hệ thống tìm không ra.
6. Nhãn tên KH = ""Không tìm thấy KH"". Hộp thoại ""Không tìm thấy khách hàng!"" hiển thị.",Medium,PENDING
POS_049,Xóa mã KH rồi nhấn Tìm — reset về Khách vãng lai,1,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH ""KH001"" thành công (nhãn hiện tên).
5. Xóa trắng ô mã KH.
6. Nhấn nút ""Tìm"".
7. Quan sát nhãn tên KH.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Nhãn hiện tên KH.
5. Ô mã KH trống.
6. Nhấn Tìm.
7. Nhãn quay về ""Khách vãng lai"". Không còn gắn khách hàng nào.",Low,PENDING
POS_050,Hiển thị chiết khấu VVIP (-25%) trên nhãn KH,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ mã KH hạng VVIP (VD: ""KH002""), nhấn Tìm.
5. Quan sát nhãn tên KH.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Tìm thấy KH hạng VVIP.
5. Nhãn hiển thị: ""Trần Thị B [VVIP -25%]"". Phần trăm 25% đúng theo quy định (VVIP = 25%).",Medium,PENDING
POS_051,Hiển thị chiết khấu HSSV (-5%) trên nhãn KH,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ mã KH hạng Học sinh - Sinh viên (VD: ""KH003""), nhấn Tìm.
5. Quan sát nhãn tên KH.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Tìm thấy KH hạng HSSV.
5. Nhãn hiển thị: ""Lê Văn C [HocSinhSinhVien -5%]"". Phần trăm 5% đúng quy định.",Medium,PENDING
POS_052,KH thường (Cá nhân) — không hiện chiết khấu VIP,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Gõ mã KH hạng ""Cá nhân"" (thường), nhấn Tìm.
5. Quan sát nhãn tên KH.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Tìm thấy KH thường.
5. Nhãn chỉ hiển thị tên, KHÔNG có phần ""-X%"" vì khách thường không có chiết khấu VIP.",Low,PENDING
POS_053,Preview chiết khấu VIP hiện real-time khi thêm hàng vào giỏ,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH ""KH001"" (hạng VIP -10%).
5. Double-click vào ""Vé Người lớn"" (giả sử giá 200.000đ).
6. Quan sát dòng thông tin chiết khấu ngay phía trên (hoặc dưới) tổng tiền lớn.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. KH VIP gắn xong.
5. Vé thêm vào giỏ. Tổng = 200.000đ.
6. Dòng preview chiết khấu hiện: ""ĐANG CÓ [Khách VIP] GIẢM 10%: -20,000đ -> TT: 180,000đ"" (màu xanh lá). Giảm chỉ tính trên Vé (không tính F&B).",High,PENDING
POS_054,"Chiết khấu CHỈ áp dụng cho Vé, KHÔNG giảm đồ ăn uống",5,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH ""KH002"" (VVIP -25%).
5. Double-click ""Vé Người lớn"" (giả sử 200.000đ).
6. Double-click ""Cơm phần"" (giả sử 22.500đ).
7. Quan sát dòng preview chiết khấu và tổng tiền thực thu.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. KH VVIP 25% gắn.
5. Giỏ: Vé 200.000đ.
6. Giỏ +: Cơm phần 22.500đ. Tổng gốc = 222.500đ.
7. Preview hiện: giảm 25% CHỈ trên Vé (200.000đ) = 50.000đ. Cơm phần (đồ ăn) KHÔNG bị giảm. Thực thu = 222.500 - 50.000 = 172.500đ. Tổng tiền lớn hiện 172.500 VNĐ.",High,PENDING
POS_055,"Khi KM sự kiện lớn hơn VIP — lấy mức cao nhất, không cộng dồn",5,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH VIP (giảm 10%).
5. Double-click ""Vé Người lớn"" đủ để tổng vượt ngưỡng tối thiểu của KM sự kiện ""Hè Sôi Nổi - Giảm 15%"".
6. Quan sát dòng preview chiết khấu.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. VIP 10% gắn.
5. Tổng đủ kích hoạt KM 15%.
6. Preview hiện tên KM sự kiện: ""ĐANG CÓ [Hè Sôi Nổi] GIẢM 15%: -Xđ -> TT: Yđ"". Hệ thống chọn mức cao nhất giữa VIP (10%) và Sự kiện (15%) = 15%. KHÔNG cộng dồn (10+15=25%).",High,PENDING
POS_056,Gợi ý khuyến mãi khi mua thêm ít tiền nữa sẽ đạt ngưỡng,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Thêm SP sao cho tổng = 450.000đ (VD: bằng cách thêm Vé + F&B). Giả sử KM cần ≥ 500.000đ.
5. Quan sát dòng preview chiết khấu.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Tổng = 450.000đ, thiếu 50.000đ để đạt ngưỡng KM.
5. Dòng gợi ý hiện (màu vàng/cam): ""Gợi ý: Mua thêm 50,000đ để kích hoạt [Tên KM]"". Chỉ hiện khi thiếu ≤ 100.000đ.",Medium,PENDING
POS_057,Không hiện gợi ý KM khi còn thiếu quá nhiều (> 100K),2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Thêm SP sao cho tổng = 100.000đ (thiếu 400.000đ so với KM ngưỡng 500K).
5. Quan sát dòng preview.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Tổng = 100.000đ, thiếu 400.000đ > 100.000đ.
5. KHÔNG hiện gợi ý KM. Dòng preview trống hoặc chỉ hiện CK VIP (nếu có).",Low,PENDING
POS_058,Nhấn nút Quick Cash 100K — tính tiền thừa đúng,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Cơm phần"" (giá 22.500đ).
5. Nhấn nút ""100K"".
6. Quan sát ô tiền khách đưa và nhãn tiền thừa.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: ""Cơm phần"" 22.500đ.
5. Ô tiền khách đưa tự động điền ""100,000"".
6. Nhãn tiền thừa hiển thị ""77,500 đ"" (= 100.000 - 22.500) với màu xanh lá. Nút Thanh toán tiền mặt chuyển sang bấm được (enabled) + đổi màu xanh.",Medium,PENDING
POS_059,"Nhấn nút ""Đưa đủ"" — điền chính xác bằng số tiền cần thu",2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click ""Cơm phần"" (22.500đ).
5. Nhấn nút ""Đưa đủ"".
6. Quan sát ô tiền khách đưa và tiền thừa.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: 22.500đ.
5. Ô tiền khách đưa = ""22,500"".
6. Tiền thừa = ""0 đ"". Nút Thanh toán tiền mặt bấm được.",Medium,PENDING
POS_060,Tiền khách đưa < Tổng — nút Thanh toán tiền mặt bị khóa,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Vé Người lớn"" (giả sử 200.000đ).
5. Gõ ""50000"" vào ô tiền khách đưa.
6. Quan sát nút thanh toán tiền mặt và nhãn tiền thừa.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: Vé 200.000đ.
5. Tiền khách đưa = 50.000.
6. Nhãn tiền thừa hiển thị: ""CÒN THIẾU: 150,000 đ"" (màu đỏ). Nút Thanh toán tiền mặt bị khóa (xám, không bấm được).",High,PENDING
POS_061,Nhấn Enter ở ô tiền khách đưa khi đủ tiền — chạy thanh toán,3,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click SP bất kỳ vào giỏ.
5. Nhấn F8 để chuyển con trỏ vào ô tiền khách đưa.
6. Gõ số tiền đủ hoặc dư, nhấn Enter.
7. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Có 1 dòng trong giỏ.
5. Con trỏ vào ô tiền.
6. Tiền đưa ≥ tổng -> nút thanh toán tiền mặt đã bấm được.
7. Nhấn Enter -> tự động kích hoạt thanh toán tiền mặt, hộp thoại xác nhận hiện ra.",Medium,PENDING
POS_062,Nhấn Enter ở ô tiền khách đưa khi thiếu tiền — cảnh báo,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click SP bất kỳ (giá > 50K).
5. Nhấn F8, gõ ""10000"" (thiếu tiền), nhấn Enter.
6. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Có dòng trong giỏ.
5. Tiền đưa 10.000 < tổng.
6. Hộp thoại cảnh báo ""Khách chưa đưa đủ tiền!"" hiển thị. Không thực hiện thanh toán.",Medium,PENDING
POS_063,Thanh toán tiền mặt thành công — giỏ reset (Happy Path),5,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào ""Cơm phần"".
5. Nhấn nút ""Đưa đủ"" để điền tiền.
6. Nhấn phím F9 (hoặc click nút Thanh toán Tiền mặt).
7. Hộp thoại ""XÁC NHẬN THANH TOÁN"" hiện ra, nhấn ""Có"".
8. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ: ""Cơm phần"" SL=1.
5. Ô tiền điền đủ.
6. Hộp thoại xác nhận hiển thị: Tổng đơn, Phương thức: Tiền mặt, Số mặt hàng.
7. Nhấn ""Có"".
8. Thanh toán thành công. Hiện hộp thoại hóa đơn (mã HĐ, ngày giờ, danh sách SP, tổng tiền). Sau đó: giỏ hàng xóa sạch, nhãn KH về ""Khách vãng lai"", ô mã KH trống, tổng tiền = 0. Con trỏ quay về ô quét mã.",Critical,PENDING
POS_064,Thanh toán khi giỏ hàng trống — bị chặn,1,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Không thêm gì vào giỏ (giỏ trống).
5. Nhấn F9 (Thanh toán tiền mặt).
6. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ trống (0 dòng).
5. Nhấn F9.
6. Hộp thoại: ""Giỏ hàng trống!"" hiển thị. Không có hộp thoại xác nhận thanh toán.",High,PENDING
POS_065,Thanh toán Ví RFID mà chưa quét thẻ KH — bị chặn,2,Logic,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click vào SP bất kỳ.
5. KHÔNG tìm khách hàng (nhãn vẫn là ""Khách vãng lai"").
6. Nhấn F10 (Thanh toán Ví RFID).
7. Quan sát phản hồi.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ có SP.
5. Chưa gắn khách hàng.
6. Nhấn F10.
7. Hộp thoại: ""Thanh toán ví RFID bắt buộc phải quét thẻ khách hàng trước!"" hiển thị. Con trỏ tự động chuyển vào ô mã KH. Không thực hiện thanh toán.",Critical,PENDING
POS_066,Thanh toán Ví RFID sau khi quét KH — thành công,3,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Tìm KH ""KH001"" (có thẻ RFID, ví còn đủ tiền).
5. Double-click ""Cơm phần"" vào giỏ.
6. Nhấn F10 (Thanh toán Ví RFID).
7. Hộp thoại xác nhận hiện, nhấn ""Có"".
8. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. KH gắn xong, nhãn hiện tên.
5. Giỏ có SP.
6. Hộp thoại xác nhận: phương thức = Ví RFID.
7. Nhấn ""Có"".
8. Thanh toán thành công. Ví RFID bị trừ tiền thanh toán. Hóa đơn hiển thị. Giỏ reset, nhãn KH về Khách vãng lai, ô tiền và tiền thừa tự xóa.",High,PENDING
POS_067,Thanh toán Chuyển khoản — không bắt buộc quét KH,3,E2E,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Double-click ""Vé Người lớn"" vào giỏ.
5. KHÔNG tìm KH (để ""Khách vãng lai"").
6. Nhấn F11 (Chuyển khoản).
7. Hộp thoại xác nhận hiện, nhấn ""Có"".
8. Quan sát kết quả.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Giỏ có Vé.
5. Khách vãng lai — không bắt buộc.
6. Hộp thoại xác nhận: phương thức = Chuyển khoản. Không yêu cầu quét KH (khác với Ví RFID).
7. Nhấn ""Có"".
8. Tạo hóa đơn thành công. Giỏ reset, nhãn KH về Khách vãng lai.",Medium,PENDING
POS_068,Phím F1 — Focus vào ô tìm kiếm sản phẩm,1,UI,POS,"1. Mở phần mềm Quản lý Công viên Đại Nam từ desktop.
2. Đăng nhập bằng tài khoản ""thungan01"" / ""123456"".
3. Nhấn menu ""Bán hàng"".
4. Nhấn phím F1.
5. Quan sát con trỏ.","1. Phần mềm khởi động thành công.
2. Đăng nhập thành công, vào trang chính.
3. Màn hình Bán hàng hiển thị.
4. Nhấn F1.
5. Con trỏ nhập liệu chuyển vào ô tìm kiếm sản phẩm.",Medium,PENDING
